,pattern,txt,replacement,filename
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--63
1,metadata,| 1 Riksdagens protokoll 1982/83:63-64,,prot-198283--63
0,metadata,Meddelanden om frågor 1982/83:224 av Ulla Tillander (c) om verksamheten vid,,prot-198283--63
0,metadata,Nr 63 Onsdagen den 19 januari 1983,,prot-198283--63
2,metadata,2 Riksdagens protokoll 1982/83:63-64,,prot-198283--63
0,metadata,3 Riksdagens protokoll 1982/83:63-64,,prot-198283--63
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--63
0,metadata,1982/83:428 av Bengt Kronblad m. fl. Riksdagens revisorers förslag angående riksbankens regionala organisation (förs. 1982/83:11),,prot-198283--63
0,metadata,1982/83:468 av Agne Hansson m. fl. Upprustning av järnvägslinjen Västervik-Hultsfred-Växjö,,prot-198283--63
0,metadata,1982/83:501 av Lilly Bergander m. fl. Telefonen Trä-Diavox som alternativt förtjänsttecken,,prot-198283--63
0,metadata,1982/83 63-64,,prot-198283--63
0,metadata,minab/gotab Stockholm 1983 73712,,prot-198283--63
