,pattern,txt,replacement,filename
0,metadata,1982/83:52-53 16 december 1982,,prot-198283--52
0,metadata,1982/83 52-53,,prot-198283--52
0,metadata,Torsdagen den 16 december 1982,,prot-198283--52
0,metadata,"7$ Vissa ekonomisk-politiska åtgärder m. m. (FiU, CU, SkU)",,prot-198283--52
0,metadata,5 Riksdagens protokoll 1982/83:52-53,,prot-198283--52
0,metadata,16 december 1982,,prot-198283--52
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--52
1,metadata,6 Riksdagens protokoll 1982/83:52-53,,prot-198283--52
0,metadata,Vissa ekonomisk-,,prot-198283--52
0,metadata,7 Riksdagens protokoll 1982/83:52-53,,prot-198283--52
0,metadata,16 december 1982 Anf. 81 ARNE GADD (s) replik:,,prot-198283--52
0,metadata,108 Kammaren åtskildes kl. 17.59.,,prot-198283--52
0,metadata,R3STOMS253.1S-,,prot-198283--52
