,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--72
0,metadata,Onsdagen den 2 februari,,prot-198283--72
0,metadata,"Kl. 10.00 Valavien suppleant i lägutsköttet =3=-.«, osa. vadoct loken 61",,prot-198283--72
0,metadata,1982/83:72,,prot-198283--72
0,metadata,Nr 72 Onsdagen den,,prot-198283--72
0,metadata,Nr 72 Onsdagen den 2 februari 1983,,prot-198283--72
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--72
0,metadata,13 Riksdagens protokoll 1982/83:70-72,,prot-198283--72
0,metadata,14 Riksdagens protokoll 19821/83:70-72,,prot-198283--72
0,metadata,15 Riksdagens protokoll 1982/83:70-72,,prot-198283--72
0,metadata,16 Riksdagens protokoll 1982/83:70-72,,prot-198283--72
0,metadata,"förstärks; 2 februari 1983 Regeringen har i budgetpropositionen bl. a. öronmärkt 3,2 milj. kr. för",,prot-198283--72
0,metadata,Förteckning över talare 1982/83 (Siffrorna avser sida i protokollen) 70-72,,prot-198283--72
0,metadata,1982/83 70-72,,prot-198283--72
