pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,9,4,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,10,1,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,23,2,2,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,25,11,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,39,11,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,39,12,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,40,1,1,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,40,3,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,40,3,2,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,40,3,3,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,41,1,2,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,43,3,1,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,51,14,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,52,2,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,52,4,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,53,3,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,58,1,1,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,78,8,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,81,3,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,85,11,2,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,86,1,0,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,86,1,2,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,87,1,2,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,96,7,1,prot-1946--ak--11
fcfff492e00727b6,Stockholm,Helsingfors,97,1,6,prot-1946--ak--11
