pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,7,1,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,4,3,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,4,3,8,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,16,1,1,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,16,1,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,16,1,4,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,18,2,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,39,1,5,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,43,4,0,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,48,7,1,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,48,9,1,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,49,1,5,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,49,3,0,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,49,3,3,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,50,1,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,50,1,3,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,50,1,4,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,50,2,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,51,1,0,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,51,1,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,51,2,0,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,51,2,1,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,51,2,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,51,2,3,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,51,2,5,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,52,1,0,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,52,2,0,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,52,2,2,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,53,1,1,prot-1946-höst-fk--43
fcfff492e00727b6,Stockholm,Helsingfors,53,2,1,prot-1946-höst-fk--43
