pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,10,1,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,1,5,0,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,5,1,0,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,7,4,3,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,14,1,2,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,29,3,0,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,37,1,4,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,38,1,3,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,41,1,1,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,43,1,2,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,47,1,1,prot-1946-höst-ak--38
7090e83bd0c0a3da,                 , ,47,2,0,prot-1946-höst-ak--38
7090e83bd0c0a3da,    , ,47,3,0,prot-1946-höst-ak--38
fcfff492e00727b6,Stockholm,Helsingfors,55,8,0,prot-1946-höst-ak--38
