pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,26,4,0,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,26,11,0,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,27,3,0,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,30,1,4,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,40,1,4,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,52,2,1,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,52,2,2,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,55,2,4,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,59,1,0,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,59,1,3,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,59,1,4,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,60,3,0,prot-1946-höst-fk--39
fcfff492e00727b6,Stockholm,Helsingfors,63,2,1,prot-1946-höst-fk--39
