pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,1,1,17,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,4,6,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,4,6,1,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,26,15,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,27,4,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,31,1,3,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,37,2,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,39,2,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,43,2,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,46,5,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,52,2,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,53,2,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,58,1,1,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,63,4,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,87,1,3,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,91,1,1,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,93,12,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,94,1,4,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,96,5,7,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,103,1,8,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,117,1,5,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,140,3,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,140,6,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,143,3,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,144,1,1,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,144,4,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,145,9,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,146,2,0,prot-1946--ak--15
fcfff492e00727b6,Stockholm,Helsingfors,147,8,0,prot-1946--ak--15
