pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,0,8,2,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,1,3,2,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,4,5,0,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,6,5,4,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,9,1,2,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,11,1,2,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,15,7,1,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,26,1,0,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,26,1,3,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,29,1,4,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,30,1,4,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,32,1,1,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,32,1,3,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,33,1,4,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,34,1,0,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,55,4,1,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,60,1,3,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,71,1,1,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,72,2,1,prot-1946--ak--21
fcfff492e00727b6,Stockholm,Helsingfors,122,1,3,prot-1946--ak--21
