protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-200405--111,0,0,-1,,metadata,
prot-200405--111,0,6,-1,,metadata,
prot-200405--111,0,13,-1,,metadata,
prot-200405--111,0,18,-1,,metadata,
prot-200405--111,0,21,-1,,metadata,
prot-200405--111,0,27,-1,,metadata,
prot-200405--111,0,30,-1,,metadata,
prot-200405--111,0,33,-1,,metadata,
prot-200405--111,0,36,-1,,metadata,
prot-200405--111,0,39,-1,,metadata,
prot-200405--111,0,42,-1,,metadata,
prot-200405--111,0,45,-1,,metadata,
prot-200405--111,0,51,-1,,metadata,
prot-200405--111,0,54,-1,,metadata,
prot-200405--111,0,57,-1,,metadata,
prot-200405--111,0,60,-1,,metadata,
prot-200405--111,0,63,-1,,metadata,
prot-200405--111,0,66,-1,,metadata,
prot-200405--111,0,69,-1,,metadata,
prot-200405--111,0,75,-1,,metadata,
prot-200405--111,0,89,-1,,metadata,
