pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
7090e83bd0c0a3da,            , ,0,0,0,prot-1967-höst-fk--45
7090e83bd0c0a3da,   , ,0,1,0,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,2,7,1,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,7,7,1,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,8,6,0,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,8,6,3,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,10,1,3,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,11,5,2,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,13,5,2,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,16,1,3,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,27,4,0,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,31,7,4,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,34,5,0,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,36,4,3,prot-1967-höst-fk--45
fcfff492e00727b6,Stockholm,Helsingfors,44,3,1,prot-1967-höst-fk--45
