pattern,txt,replacement,page,cb_ix,tb_ix,protocol_id
fcfff492e00727b6,Stockholm,Helsingfors,29,4,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,43,3,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,45,4,2,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,53,6,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,71,4,1,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,72,2,4,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,72,6,2,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,72,6,4,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,79,9,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,79,10,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,80,1,2,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,81,4,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,82,3,2,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,82,7,2,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,87,3,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,91,11,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,91,14,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,92,3,1,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,97,3,0,prot-1967--fk--14
fcfff492e00727b6,Stockholm,Helsingfors,114,1,0,prot-1967--fk--14
