protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-197778--22,0,2,-1,,metadata,,
prot-197778--22,0,4,-1,,metadata,,
prot-197778--22,0,5,-1,,metadata,,
prot-197778--22,0,6,-1,,metadata,,
prot-197778--22,0,8,-1,,metadata,,
prot-197778--22,0,9,-1,,metadata,,
prot-197778--22,0,10,-1,,metadata,,
prot-197778--22,0,11,-1,,metadata,,
prot-197778--22,0,12,-1,,metadata,,
prot-197778--22,0,13,-1,,metadata,,
prot-197778--22,0,14,-1,,metadata,,
prot-197778--22,0,15,-1,,metadata,,
prot-197778--22,0,16,-1,,metadata,,
prot-197778--22,0,17,-1,,metadata,,
prot-197778--22,0,18,-1,,metadata,,
prot-197778--22,0,19,-1,,metadata,,
prot-197778--22,0,20,-1,,metadata,,
prot-197778--22,2,1,-1,,metadata,,
prot-197778--22,2,2,-1,,metadata,,
prot-197778--22,2,9,-1,,metadata,,
prot-197778--22,2,12,-1,,metadata,,
prot-197778--22,2,13,-1,,metadata,,
prot-197778--22,2,14,-1,,metadata,,
prot-197778--22,2,15,-1,,metadata,,
prot-197778--22,2,16,-1,,metadata,,
prot-197778--22,2,17,-1,,metadata,,
prot-197778--22,2,18,-1,,metadata,,
prot-197778--22,2,19,-1,,metadata,,
prot-197778--22,2,20,-1,,metadata,,
prot-197778--22,3,9,-1,,metadata,,
prot-197778--22,3,10,-1,,metadata,,
prot-197778--22,3,11,-1,,metadata,,
prot-197778--22,3,12,-1,,metadata,,
prot-197778--22,3,13,-1,,metadata,,
prot-197778--22,3,14,-1,,metadata,,
prot-197778--22,3,15,-1,,metadata,,
prot-197778--22,3,16,-1,,metadata,,
prot-197778--22,3,17,-1,,metadata,,
prot-197778--22,3,18,-1,,metadata,,
prot-197778--22,3,19,-1,,metadata,,
prot-197778--22,3,20,-1,,metadata,,
prot-197778--22,3,21,-1,,metadata,,
prot-197778--22,3,22,-1,,metadata,,
prot-197778--22,3,23,-1,,metadata,,
prot-197778--22,3,24,-1,,metadata,,
prot-197778--22,4,1,-1,,metadata,,
prot-197778--22,4,3,-1,,metadata,,
prot-197778--22,5,2,-1,,metadata,,
prot-197778--22,5,3,-1,,metadata,,
prot-197778--22,5,6,-1,,metadata,,
prot-197778--22,5,7,-1,,metadata,,
prot-197778--22,6,1,-1,,metadata,,
prot-197778--22,6,2,-1,,metadata,,
prot-197778--22,6,3,-1,,metadata,,
prot-197778--22,7,3,-1,,metadata,,
prot-197778--22,7,4,-1,,metadata,,
