,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1988/89:7 —9,,prot-198889--8
0,metadata,Prot. 1988/89:7-9,,prot-198889--8
0,metadata,Torsdagen den 13 oktober,,prot-198889--8
0,metadata,1988/89:8 Prot. 1988/89:8,,prot-198889--8
0,metadata,Prot. 1988/89:8 12 oktober 1988,,prot-198889--8
0,metadata,48 Föredrogs och hänvisades Proposition 1988/89:9 till lagutskottet,,prot-198889--8
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198889--8
0,metadata,1988/89:84 av Larz Johansson (c) till utbildningsministern om gymnasieskolans intagningskapacitet:,,prot-198889--8
0,metadata,1988/89:92 av Maria Leissner (fp) till statsrådet Georg Andersson om beredskapsarbete för asylsökande:,,prot-198889--8
0,metadata,gotab Stockholm 1988 15975,,prot-198889--8
