,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1988/89:23—-25,,prot-198889--25
0,metadata,Prot. 1988/89:23—25,,prot-198889--25
0,metadata,Arbetsmarknadsutskottets betänkanden,,prot-198889--25
1,metadata,1960/09:AU I AnställningnikyGll 5: cs. sscesovevebesbere big kere 1988/89:AU2 Arbetstid 1988/89:AU3 Semester,,prot-198889--25
0,metadata,1988/89:25,,prot-198889--25
0,metadata,Prot. 1988/89:25,,prot-198889--25
0,metadata,Prot. 1988/89:25 16 november 1988,,prot-198889--25
0,metadata,Anställningsskydd,,prot-198889--25
0,metadata,S Riksdagens protokoll 1988/89:23—25,,prot-198889--25
0,metadata,Arbetstid,,prot-198889--25
0,metadata,Kammaren övergick till att debattera arbetsmarknadsutskottets betänkan- Prot. 1988/89:25 de 3 om semester. 16 november 1988,,prot-198889--25
0,metadata,tion 3 av Kersti Johansson och Marianne Andersson. 12 ledamöter avstod Prot. 1988/89:25 från att rösta. 16 november 1988,,prot-198889--25
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198889--25
0,metadata,Arbetsskadeförsäkringen,,prot-198889--25
0,metadata,Jordförvärvslagen,,prot-198889--25
0,metadata,8 Riksdagens protokoll 1988/89:23—-25,,prot-198889--25
0,metadata,9 Riksdagens protokoll 1988/89:23—25,,prot-198889--25
0,metadata,11 $ Meddelande om fråga Prot. 1988/89:25 16 november 1988,,prot-198889--25
0,metadata,Prot. Förteckning över talare 1988/89:23—25 (Siffrorna avser sida i protokollen),,prot-198889--25
0,metadata,"Sundström, Sten-Ove (s) 101 Åhnberg, Annika (vpk) 108, 121, 122, 123 Östlund, Sten (s) 58, 63, 66, 68",,prot-198889--25
0,metadata,gotab Stockholm 1988 16307,,prot-198889--25
