,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1988/89:31—-34,,prot-198889--31
0,metadata,Prot. 1988/89:31—34,,prot-198889--31
0,metadata,1988/89:31 Prot. 1988/89:31,,prot-198889--31
0,metadata,Prot. 1988/89:31 24 november 1988,,prot-198889--31
0,metadata,Prot. 1988/89:31,,prot-198889--31
0,metadata,5 $ Svar på fråga 1988/89:241 om åtgärder mot politisk registrering,,prot-198889--31
0,metadata,7 8 Svar på fråga 1988/89:275 om bättre framkomlighet för synskadade m.fl. på trottoarer,,prot-198889--31
0,metadata,9 $ Svar på fråga 1988/89:260 om personalsituationen inom polisväsendet,,prot-198889--31
0,metadata,Överläggningen var härmed avslutad.,,prot-198889--31
0,metadata,14 $ Svar på fråga 1988/89:242 om gruvfyndigheten Pahtohavare Prot. 1988/89:31 i Norrbotten 24 november 1988 Om gruvfyndigheten,,prot-198889--31
0,metadata,"19 $ Svar på frågorna 1988/89:266, 267, 272, 273 och 284 om SJ:s nya handlingsprogram, m.m.",,prot-198889--31
0,metadata,3 Riksdagens protokoll 1988/89:31—34,,prot-198889--31
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198889--31
0,metadata,20 $ Svar på fråga 1988/89:282 om en ny genomfartsled på vägsträckan Prot. 1988/89:31 Linköping-Målilla-Växjö-Malmö 24 november 1988,,prot-198889--31
0,metadata,22 $ Föredrogs och hänvisades Prot. 1988/89:31,,prot-198889--31
0,metadata,1988/89:286 av Anna Wohlin-Andersson (c) till jordbruksministern om skogsvårdsavgiften:,,prot-198889--31
0,metadata,Prot. 1988/89:31—-34,,prot-198889--31
