,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1988/89:88-89,,prot-198889--89
0,metadata,1988/89:153 av Ann-Cathrine Haglund (m) om skolpolitiken .. 1988/89:148 av Maj-Inger Klingvall (s) om livsmedelsproduktio-,,prot-198889--89
0,metadata,Avgjorda ärenden Prot. 1988/89:88-89,,prot-198889--89
0,metadata,1988/89:89 Prot. 1988/89:89,,prot-198889--89
0,metadata,Prot. 1988/89:89 4 april 1989,,prot-198889--89
0,metadata,Om ”bekvämlighets-,,prot-198889--89
0,metadata,Prot. 1988/89:89,,prot-198889--89
0,metadata,3 $ Svar på interpellation 1988/89:140 om Öresundsförbindelserna,,prot-198889--89
0,metadata,Om Öresundsförbindelserna,,prot-198889--89
0,metadata,Prot. 1988/89:89 4april 1989,,prot-198889--89
0,metadata,Om planerna på ett,,prot-198889--89
0,metadata,4 Riksdagens protokoll 1988/89:88-89,,prot-198889--89
0,metadata,Överläggningen var härmed avslutad.,,prot-198889--89
0,metadata,S Riksdagens protokoll 1988/89:88-89,,prot-198889--89
0,metadata,Om livsmedelsproduktionen,,prot-198889--89
0,metadata,Om livsmedelsproduk-,,prot-198889--89
0,metadata,pellation,,prot-198889--89
0,metadata,1988/89:556 av Inger Schörling (mp) till miljöoch energiministern om företagens miljöinvesteringar:,,prot-198889--89
0,metadata,1988/89:563 av Karl-Gösta Svenson (m) till industriministern om Karlskronavarvet:,,prot-198889--89
0,metadata,Prot. 1988/89:88-89,,prot-198889--89
0,metadata,"gotab 88667, Stockholm 1989",,prot-198889--89
