,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll ås,,prot-198889--73
0,metadata,Fredagen den 24 februari,,prot-198889--73
0,metadata,Avgjorda ärenden,,prot-198889--73
0,metadata,1988/89:73,,prot-198889--73
0,metadata,Prot. 1988/89:73 24 februari 1989,,prot-198889--73
0,metadata,Om EG-anpassningen,,prot-198889--73
0,metadata,6 Riksdagens protokoll 1988/89:72—-73,,prot-198889--73
0,metadata,Prot. 1988/89:73,,prot-198889--73
0,metadata,6 $ Förhandlingarna återupptogs kl. 12.00 under ledning av tredje vice talmannen.,,prot-198889--73
0,metadata,Prot. 1988/89:72—-73,,prot-198889--73
0,metadata,"gotab 88357, Stockholm 1989",,prot-198889--73
