,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1988/89:77—80,,prot-198889--77
0,metadata,Prot. 1988/89:77—-80,,prot-198889--77
0,metadata,1988/89:77,,prot-198889--77
0,metadata,Prot. 1988/89:77 9 mars 1989,,prot-198889--77
0,metadata,28 Svar på fråga 1988/89:475 om skydd mot särbehandling för svenskflaggade fartyg,,prot-198889--77
0,metadata,6 $ Svar på fråga 1988/89:503 om befordran vid SJ av cyklar som resgods,,prot-198889--77
0,metadata,8 8 Svar på fråga 1988/89:477 om förbättrat bilstöd till handikappade,,prot-198889--77
0,metadata,Överläggningen var härmed avslutad.,,prot-198889--77
0,metadata,3 Riksdagens protokoll 1988/89:77-80,,prot-198889--77
0,metadata,1988/89:512 av Roy Ottosson (mp) till kommunikationsministern om tunga lastbilstransporter:,,prot-198889--77
0,metadata,Prot. 1988/89:77—80,,prot-198889--77
0,metadata,"gotab 88537, Stockholm 1989",,prot-198889--77
