protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-201718--27,0,2,-1,,metadata,
prot-201718--27,0,4,-1,,metadata,
prot-201718--27,0,10,3,f0d538d10bda4e34,speech_start,
prot-201718--27,0,10,10,f0d538d10bda4e34,speech_start,Ellen Juntti
prot-201718--27,0,10,26,f0d538d10bda4e34,speech_start,Adam Marttinen
prot-201718--27,0,12,-1,,metadata,
prot-201718--27,0,14,-1,,metadata,
prot-201718--27,0,16,3,f0d538d10bda4e34,speech_start,Erik Andersson
prot-201718--27,0,16,15,f0d538d10bda4e34,speech_start,Paula Bieler
prot-201718--27,0,16,25,f0d538d10bda4e34,speech_start,
prot-201718--27,0,16,42,f0d538d10bda4e34,speech_start,Eva-Lena Jansson
prot-201718--27,0,16,58,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,16,64,d84fc8cb7cb8f0d1,speech_start,Eva-Lena Jansson
prot-201718--27,0,16,67,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,16,72,d84fc8cb7cb8f0d1,speech_start,Eva-Lena Jansson
prot-201718--27,0,16,76,d84fc8cb7cb8f0d1,speech_start,Erik Andersson
prot-201718--27,0,16,82,d84fc8cb7cb8f0d1,speech_start,Eva-Lena Jansson
prot-201718--27,0,16,86,d84fc8cb7cb8f0d1,speech_start,Erik Andersson
prot-201718--27,0,16,91,d84fc8cb7cb8f0d1,speech_start,Eva-Lena Jansson
prot-201718--27,0,16,95,f0d538d10bda4e34,speech_start,Ali Esbati
prot-201718--27,0,18,2,d84fc8cb7cb8f0d1,speech_start,Paula Bieler
prot-201718--27,0,18,6,d84fc8cb7cb8f0d1,speech_start,Ali Esbati
prot-201718--27,0,18,11,d84fc8cb7cb8f0d1,speech_start,Paula Bieler
prot-201718--27,0,18,18,d84fc8cb7cb8f0d1,speech_start,Ali Esbati
prot-201718--27,0,18,22,f0d538d10bda4e34,speech_start,Fredrik Malm
prot-201718--27,0,18,30,d84fc8cb7cb8f0d1,speech_start,Paula Bieler
prot-201718--27,0,18,35,d84fc8cb7cb8f0d1,speech_start,Fredrik Malm
prot-201718--27,0,18,37,d84fc8cb7cb8f0d1,speech_start,Paula Bieler
prot-201718--27,0,18,41,d84fc8cb7cb8f0d1,speech_start,Fredrik Malm
prot-201718--27,0,18,46,f0d538d10bda4e34,speech_start,Désirée Pethrus
prot-201718--27,0,18,61,f0d538d10bda4e34,speech_start,
prot-201718--27,0,18,83,d84fc8cb7cb8f0d1,speech_start,Erik Andersson
prot-201718--27,0,18,89,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,18,94,d84fc8cb7cb8f0d1,speech_start,Erik Andersson
prot-201718--27,0,18,98,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,18,103,d84fc8cb7cb8f0d1,speech_start,Paula Bieler
prot-201718--27,0,18,112,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,18,117,d84fc8cb7cb8f0d1,speech_start,Paula Bieler
prot-201718--27,0,18,123,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,18,129,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,18,135,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,18,141,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,18,146,d84fc8cb7cb8f0d1,speech_start,
prot-201718--27,0,20,3,f0d538d10bda4e34,speech_start,
prot-201718--27,0,20,6,f0d538d10bda4e34,speech_start,Catharina Bråkenhielm
prot-201718--27,0,22,24,f0d538d10bda4e34,speech_start,Maria Malmer Stenergard
prot-201718--27,0,22,49,d84fc8cb7cb8f0d1,speech_start,Maria Malmer Stenergard
prot-201718--27,0,22,55,d84fc8cb7cb8f0d1,speech_start,Maria Malmer Stenergard
prot-201718--27,0,22,60,f0d538d10bda4e34,speech_start,Ulf Berg
prot-201718--27,0,23,1,d84fc8cb7cb8f0d1,speech_start,Maria Malmer Stenergard
prot-201718--27,0,23,4,d84fc8cb7cb8f0d1,speech_start,Ulf Berg
prot-201718--27,0,23,9,d84fc8cb7cb8f0d1,speech_start,Maria Malmer Stenergard
prot-201718--27,0,23,14,d84fc8cb7cb8f0d1,speech_start,Ulf Berg
prot-201718--27,0,23,19,f0d538d10bda4e34,speech_start,Rickard Nordin
prot-201718--27,0,25,1,d84fc8cb7cb8f0d1,speech_start,Ulf Berg
prot-201718--27,0,25,5,d84fc8cb7cb8f0d1,speech_start,Rickard Nordin
prot-201718--27,0,25,11,d84fc8cb7cb8f0d1,speech_start,Ulf Berg
prot-201718--27,0,25,17,d84fc8cb7cb8f0d1,speech_start,Rickard Nordin
prot-201718--27,0,25,26,f0d538d10bda4e34,speech_start,Jens Holm
prot-201718--27,0,25,43,d84fc8cb7cb8f0d1,speech_start,Rickard Nordin
prot-201718--27,0,25,46,d84fc8cb7cb8f0d1,speech_start,Jens Holm
prot-201718--27,0,25,50,d84fc8cb7cb8f0d1,speech_start,Rickard Nordin
prot-201718--27,0,25,55,d84fc8cb7cb8f0d1,speech_start,Jens Holm
prot-201718--27,0,25,59,f0d538d10bda4e34,speech_start,Lars Tysklind
prot-201718--27,0,25,75,f0d538d10bda4e34,speech_start,
prot-201718--27,0,25,88,f0d538d10bda4e34,speech_start,Martin Kinnunen
prot-201718--27,0,26,1,d84fc8cb7cb8f0d1,speech_start,Jens Holm
prot-201718--27,0,26,6,d84fc8cb7cb8f0d1,speech_start,Martin Kinnunen
prot-201718--27,0,26,13,d84fc8cb7cb8f0d1,speech_start,Jens Holm
prot-201718--27,0,26,18,d84fc8cb7cb8f0d1,speech_start,Martin Kinnunen
prot-201718--27,0,30,3,f0d538d10bda4e34,speech_start,
prot-201718--27,0,30,13,f0d538d10bda4e34,speech_start,Ylva Johansson
prot-201718--27,0,30,28,f0d538d10bda4e34,speech_start,Leif Nysmed
prot-201718--27,0,31,-1,,metadata,
prot-201718--27,0,32,3,f0d538d10bda4e34,speech_start,Caroline Szyber
prot-201718--27,0,32,11,f0d538d10bda4e34,speech_start,Johan Löfstrand
prot-201718--27,0,32,24,f0d538d10bda4e34,speech_start,
prot-201718--27,0,32,44,f0d538d10bda4e34,speech_start,Mikael Eskilandersson
prot-201718--27,0,32,52,f0d538d10bda4e34,speech_start,Ylva Johansson
prot-201718--27,0,32,57,f0d538d10bda4e34,speech_start,Lotta Johnsson Fornarve
prot-201718--27,0,34,3,f0d538d10bda4e34,speech_start,Karin Enström
prot-201718--27,0,34,23,f0d538d10bda4e34,speech_start,Roger Richtoff
prot-201718--27,0,34,34,d84fc8cb7cb8f0d1,speech_start,Karin Enström
prot-201718--27,0,34,39,d84fc8cb7cb8f0d1,speech_start,Roger Richtoff
prot-201718--27,0,34,44,d84fc8cb7cb8f0d1,speech_start,Karin Enström
prot-201718--27,0,34,49,d84fc8cb7cb8f0d1,speech_start,Roger Richtoff
prot-201718--27,0,34,54,f0d538d10bda4e34,speech_start,Kerstin Lundgren
prot-201718--27,0,34,72,f0d538d10bda4e34,speech_start,
prot-201718--27,0,34,82,f0d538d10bda4e34,speech_start,Sofia Damm
prot-201718--27,0,34,100,f0d538d10bda4e34,speech_start,Kenneth G. Forslund
prot-201718--27,0,34,112,d84fc8cb7cb8f0d1,speech_start,Karin Enström
