,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--87
0,metadata,1981/82 85-87,,prot-198182--87
0,metadata,Avgjorda ärenden,,prot-198182--87
0,metadata,1981/82:87,,prot-198182--87
0,metadata,Partistöd,,prot-198182--87
0,metadata,4 Riksdagens protokoll 1981/82:85-87,,prot-198182--87
0,metadata,6$ Förkortning av tiden för extra val,,prot-198182--87
0,metadata,Försvarsutskottets betänkande 1981/82:13 Beredskapsbudget för totalförsvaret (prop. 1981/82:100),,prot-198182--87
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--87
0,metadata,Utskottets hemställan bifölls.,,prot-198182--87
0,metadata,Åke Green m. fl.,,prot-198182--87
0,metadata,158 Gummiindustrin,,prot-198182--87
0,metadata,16 $ Anställningsskydd,,prot-198182--87
0,metadata,9 Riksdagens protokoll 1981/82:85-87,,prot-198182--87
0,metadata,Anställningsskydd,,prot-198182--87
0,metadata,11 Riksdagens protokoll 1981/82:85—-87,,prot-198182--87
0,metadata,1981/82:276 av Marie-Ann Johansson (vpk) till arbetsmarknadsministern om säkerhetsaspekter rörande Ringhals 3 och 4:,,prot-198182--87
0,metadata,Nr 87 218 Kammaren åtskildes kl. 17.56.,,prot-198182--87
0,metadata,Förteckning över talare 1981/82 (Siffrorna avser sida i protokollen) 85-87,,prot-198182--87
