,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--32
0,metadata,1981/82 31-33,,prot-198182--32
0,metadata,Avgjort ärende,,prot-198182--32
0,metadata,1981/82:32,,prot-198182--32
0,metadata,5$ Svar på fråga 1981/82:98 om driftstörningarna vid Ringhals 3,,prot-198182--32
0,metadata,Nr 32 Fredagen den 20 november 1981,,prot-198182--32
0,metadata,5 Riksdagens protokoll 1981182:31-33,,prot-198182--32
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--32
0,metadata,8$ Svar på interpellation 1981/82:32 om kontrollen över utlandsägda företags verksamhet i Sverige,,prot-198182--32
0,metadata,Fredagen den 20 november 1981,,prot-198182--32
0,metadata,Överläggningen var härmed avslutad.,,prot-198182--32
0,metadata,"1981/82:10 om erkännande av PLO, m. m. Nr 32",,prot-198182--32
0,metadata,Förteckning över talare 1981/82 (Siffrorna avser sida i protokollen) 31-33,,prot-198182--32
