,pattern,txt,replacement,filename
0,metadata,1981/82:120-124 15-20 april 1982,,prot-198182--121
0,metadata,1981/82 120-124,,prot-198182--121
0,metadata,1981/82:121,,prot-198182--121
0,metadata,7 Riksdagens protokoll 1981/82:120-124,,prot-198182--121
0,metadata,Nr 121 Torsdagen den 15 april 1982,,prot-198182--121
0,metadata,8 Riksdagens protokoll 1981/82:120-124,,prot-198182--121
0,metadata,Torsdagen den 15 april 1982,,prot-198182--121
0,metadata,Punkt 3 Nr 121 Mom. 1-3,,prot-198182--121
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--121
0,metadata,9 Riksdagens protokoll 1981/82:120-124,,prot-198182--121
0,metadata,Föredrogs civilutskottets betänkande 1981/82:21 om lantmäterioch kartväsendet (prop. 1981/82:100).,,prot-198182--121
0,metadata,"Talmannen 149 Lundgren, Bo (m) 150, 151 Söder, Karin, socialminister 149, 151",,prot-198182--121
