,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--15
0,metadata,Måndagen den 2 november,,prot-198182--15
0,metadata,1981/82:15,,prot-198182--15
0,metadata,Fredagen den zonfrågan.,,prot-198182--15
0,metadata,Nr 15 Fredagen den,,prot-198182--15
0,metadata,4 Riksdagens protokoll 1981/82:14-16,,prot-198182--15
0,metadata,Nr 15 Fredagen den 30 oktober 1981,,prot-198182--15
0,metadata,3$ Svar på interpellationerna 1981/82:11 och 24 om användningen av asbest,,prot-198182--15
0,metadata,frågan. råga ör,,prot-198182--15
0,metadata,Om användningen av asbest,,prot-198182--15
0,metadata,av asbest Anf. 31 SIVERT ANDERSSON (s):,,prot-198182--15
0,metadata,resultat. Om användningen,,prot-198182--15
0,metadata,1981/82:66 av Thage Peterson (s) till industriministern om verksamheten vid Luxor Industri AB i Motala:,,prot-198182--15
0,metadata,interpellationer,,prot-198182--15
0,metadata,98 Kammaren åtskildes kl. 11.50.,,prot-198182--15
0,metadata,Förteckning över talare 1981/82 (Siffrorna avser sida i protokollen) 14-16,,prot-198182--15
0,metadata,GOTAB 69845 Stockholm 1981,,prot-198182--15
