,pattern,txt,replacement,filename
0,metadata,1981/82:53—55 16-17 december 1981,,prot-198182--55
0,metadata,Kl. 09.00 Utbildningsutskottets betänkande 1981/82:5 om förändringar av gymnasieskolans utformning,,prot-198182--55
0,metadata,Trafikutskottets betänkanden 1981/82:7 om bidrag till vissa transporter på malmbanan 1981/82:8 om tilläggsbudget I,,prot-198182--55
0,metadata,1981/82 53-55,,prot-198182--55
0,metadata,1981/82:55,,prot-198182--55
0,metadata,Torsdagen den 17 december 1981,,prot-198182--55
0,metadata,11 Riksdagens protokoll 1981/82:53-55,,prot-198182--55
0,metadata,12 Riksdagens protokoll 1981/82:53-55,,prot-198182--55
0,metadata,13 Riksdagens protokoll 1981/82:53-55,,prot-198182--55
0,metadata,14 Riksdagens protokoll 1981/82:53-55,,prot-198182--55
0,metadata,15 Riksdagens protokoll 1981/82:53-55,,prot-198182--55
0,metadata,Nr 55 Torsdagen den 17 december 1981,,prot-198182--55
0,metadata,Föredrogs näringsutskottets betänkande 1981/82:19 om kapitaltillskott till Svenska Petroleum AB (prop. 1981/82:61).,,prot-198182--55
0,metadata,1981/82:105 av Karin Nordlander (vpk) till jordbruksministern om livsmedelspriserna:,,prot-198182--55
0,metadata,128 Kammaren åtskildes kl. 15.49.,,prot-198182--55
0,metadata,GOTAB Stockholm 1982,,prot-198182--55
