,pattern,txt,replacement,filename
0,metadata,1981/82:46-47 9 december 1981,,prot-198182--47
0,metadata,1981/82 46-47,,prot-198182--47
0,metadata,1981/82:47,,prot-198182--47
0,metadata,9 december 1981,,prot-198182--47
0,metadata,Nr 47 Onsdagen den,,prot-198182--47
0,metadata,10 Riksdagens protokoll 1981182:46-47,,prot-198182--47
0,metadata,Utskottets hemställan bifölls med 288 röster mot 25 för motion 1980/81:499 av Arne Fransson m. fl. (Se dock mom. 2!),,prot-198182--47
0,metadata,238 Föredrogs Finansutskottets betänkande 1981/82:10 om det statliga redovisningssystemet (förs. 1980/81:16),,prot-198182--47
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--47
0,metadata,288 Kammaren åtskildes kl. 20.54.,,prot-198182--47
0,metadata,"Kl. 19.30 1981/82 Andre vice talmannen 117, 137 46-47",,prot-198182--47
0,metadata,GOTAB Stockholm 1981,,prot-198182--47
