,pattern,txt,replacement,filename
0,metadata,1981/82:112-113 31 mars 1982,,prot-198182--113
0,metadata,1981/82 112-113,,prot-198182--113
0,metadata,1981/82:20 Förslag till lag om utförsel av vissa äldre kulturföre-,,prot-198182--113
0,metadata,1981/82:113,,prot-198182--113
0,metadata,8 Riksdagens protokoll 1981/82:112-113,,prot-198182--113
0,metadata,9 Riksdagens protokoll 1981/82:112-113,,prot-198182--113
0,metadata,"27 $ Föredrogs utbildningsutskottets betänkande 1981/82:16 om särskilda åtgärder på skolområdet, m. m. (prop. 1981/82:100).",,prot-198182--113
0,metadata,Överläggningen var härmed avslutad.,,prot-198182--113
0,metadata,11 Riksdagens protokoll 1981/82:112-113,,prot-198182--113
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--113
0,metadata,GOTAB 72088 Stockholm 1982,,prot-198182--113
