,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--71
0,metadata,1981/82:71,,prot-198182--71
0,metadata,Nr 71 Onsdagen den,,prot-198182--71
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--71
0,metadata,9 Riksdagens protokoll 1981182:70-71,,prot-198182--71
0,metadata,10 Riksdagens protokoll 1981/82:70-71,,prot-198182--71
0,metadata,RR Sa 8 SAR RR SOA LS Na ESA,,prot-198182--71
0,metadata,Anf. 68 EINAR LARSSON (c) replik:,,prot-198182--71
0,metadata,11 Riksdagens protokoll 19811/82:70-71,,prot-198182--71
0,metadata,12 Riksdagens protokoll 1981182:70-71,,prot-198182--71
0,metadata,9$& Kammaren åtskildes kl. 23.43.,,prot-198182--71
0,metadata,Onsdagen den 3 februari,,prot-198182--71
0,metadata,GOTAB 70633 Stockholm 1982,,prot-198182--71
