,pattern,txt,replacement,filename
0,metadata,1981/82:160-161 28 maj-1 juni 1982,,prot-198182--160
0,metadata,1981/82 160-161,,prot-198182--160
0,metadata,1981/82:160,,prot-198182--160
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--160
0,metadata,2 Riksdagens protokoll 1981/82:160-161,,prot-198182--160
1,metadata,3 Riksdagens protokoll 1981/82:160-161,,prot-198182--160
0,metadata,4 Riksdagens protokoll 1981/82:160-161,,prot-198182--160
0,metadata,Oljeersättningsfonden (mom. 75-78) Mom. 75-77 Utskottets hemställan bifölls.,,prot-198182--160
0,metadata,9$& Anmäldes och bordlades Proposition 1981/82:220 Ändring i naturvårdslagen (1964:822),,prot-198182--160
0,metadata,GOTAB 72371 Stockholm 1982,,prot-198182--160
