,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--54
0,metadata,Kl. 09.00 Utbildningsutskottets betänkande 1981/82:5 om förändringar av gymnasieskolans utformning,,prot-198182--54
0,metadata,Socialutskottets betänkande 1981/82:21 om sekretess rörande klinisk prövning av läkemedel,,prot-198182--54
0,metadata,1981/82 53-55,,prot-198182--54
0,metadata,1981/82:54,,prot-198182--54
0,metadata,Onsdagen den 16 december 1981,,prot-198182--54
0,metadata,"130 med den skattereform som det skall framläggas förslag om 1982, att frågan",,prot-198182--54
0,metadata,Överläggningen var härmed avslutad. Mom. 3 och 5 c,,prot-198182--54
0,metadata,sjukhuset i Uppsala,,prot-198182--54
0,metadata,10 Riksdagens protokoll 1981/82:53-55,,prot-198182--54
0,metadata,Punkt 5 Utskottets hemställan bifölls med 297 röster mot 17 för motion 105 av Lars Werner m. fl.,,prot-198182--54
0,metadata,Nr 54 288 Kammaren åtskildes kl. 21.33.,,prot-198182--54
0,metadata,Torsdagen den 17 december,,prot-198182--54
0,metadata,GOTAB Stockholm 1982,,prot-198182--54
