,pattern,txt,replacement,filename
0,metadata,1981/82:101-104 18-23 mars 1982,,prot-198182--102
0,metadata,1981/82 101-104,,prot-198182--102
0,metadata,6 Riksdagens protokoll 1981/82:101-104,,prot-198182--102
0,metadata,Om hushållningen med energi,,prot-198182--102
0,metadata,5$ Svar på interpellation 1981/82:154 om hanteringen av vissa förbrukade batterier,,prot-198182--102
0,metadata,Nr 102 Fredagen den 19 mars 1982,,prot-198182--102
0,metadata,6$ Föredrogs och hänvisades Propositionerna,,prot-198182--102
1,metadata,1981/82:92 till konstitutionsutskottet 1981/82:156 till lagutskottet,,prot-198182--102
0,metadata,Fredagen den 19 mars,,prot-198182--102
1,metadata,Talmannen 67,,prot-198182--102
2,metadata,"Bernström, Bonnie (fp) 98, 99, 100 Chrisopoulos, Alexander (vpk) 71, 77, 80",,prot-198182--102
