,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--173
0,metadata,1981/82 172-173,,prot-198182--173
0,metadata,1981/82:173,,prot-198182--173
0,metadata,11 Riksdagens protokoll 19811/82:172-173,,prot-198182--173
0,metadata,12 Riksdagens protokoll 1981/82:172-173,,prot-198182--173
0,metadata,13 Riksdagens protokoll 1981/82:172-173,,prot-198182--173
0,metadata,"Den ekonomiska politiken, m. m.",,prot-198182--173
0,metadata,I detta anförande instämde Hans Alsén (s).,,prot-198182--173
0,metadata,Mom. 6-8 Utskottets hemställan bifölls.,,prot-198182--173
0,metadata,10 juni 1982 118 Anf. 105 TALMANNEN:,,prot-198182--173
0,metadata,Förteckning över talare 1981/82 (Siffrorna avser sida i protokollen) 172-173,,prot-198182--173
0,metadata,GOTAB 72428 Stockholm 1982,,prot-198182--173
