,pattern,txt,replacement,filename
0,metadata,1981/82:94-98 11-16 mars 1982,,prot-198182--97
0,metadata,Svar på interpellation 1981/82:146 av Lars-Ingvar Sörenson (s) om luftoch vattenföroreningarna i Stenungsundsområdet ..........ssss+-+>,,prot-198182--97
0,metadata,1981/82:305 av Tore Claeson (vpk) om inhämtande av uppgifter rörande asylsökande,,prot-198182--97
0,metadata,1981/82 94-98,,prot-198182--97
0,metadata,1981/82:13 Ändring i lagen om överlastavgift,,prot-198182--97
0,metadata,58 Anmäldes och bordlades,,prot-198182--97
1,metadata,1981/82:2185 av Rune Gustavsson m. fl.,,prot-198182--97
2,metadata,Ändringar i sjukförsäkringen m. m. (prop. 1981/82:144),,prot-198182--97
0,metadata,8$ Kammaren åtskildes kl. 11.17.,,prot-198182--97
0,metadata,"Werner, Mårten (m) 49, 51, 52 Wictorsson, Åke (s) 54, 56",,prot-198182--97
0,metadata,GOTAB 70859 Stockholm 1982,,prot-198182--97
