,pattern,txt,replacement,filename
0,metadata,1981/82:94-98 11-16 mars 1982,,prot-198182--96
0,metadata,Svar på interpellation 1981/82:146 av Lars-Ingvar Sörenson (s) om luftoch vattenföroreningarna i Stenungsundsområdet ..........ssss+-+>,,prot-198182--96
0,metadata,1981/82:305 av Tore Claeson (vpk) om inhämtande av uppgifter rörande asylsökande,,prot-198182--96
0,metadata,1981/82 94-98,,prot-198182--96
0,metadata,1981/82:13 Ändring i lagen om överlastavgift,,prot-198182--96
0,metadata,4$ Föredrogs och hänvisades,,prot-198182--96
1,metadata,Motionerna,,prot-198182--96
2,metadata,1981/82:2180 till försvarsutskottet 1981/82:2181-2184 till konstitutionsutskottet,,prot-198182--96
0,metadata,"Werner, Mårten (m) 49, 51, 52 Wictorsson, Åke (s) 54, 56",,prot-198182--96
0,metadata,GOTAB 70859 Stockholm 1982,,prot-198182--96
