,pattern,txt,replacement,filename
0,metadata,1981/82:94-98 11-16 mars 1982,,prot-198182--95
0,metadata,Svar på interpellation 1981/82:146 av Lars-Ingvar Sörenson (s) om luftoch vattenföroreningarna i Stenungsundsområdet ..........ssss+-+>,,prot-198182--95
0,metadata,1981/82:305 av Tore Claeson (vpk) om inhämtande av uppgifter rörande asylsökande,,prot-198182--95
0,metadata,1981/82 94-98,,prot-198182--95
0,metadata,1981/82:13 Ändring i lagen om överlastavgift,,prot-198182--95
0,metadata,1981/82:95,,prot-198182--95
0,metadata,Föredrogs civilutskottets betänkande 1981/82:12 om anslag till bostadsdepartementet m. m. (prop. 1981/82:100).,,prot-198182--95
0,metadata,7 Riksdagens protokoll 1981182:94-98,,prot-198182--95
0,metadata,Föredrogs konstitutionsutskottets betänkande 1981/82:21 om offentlighetsprincipen och ADB (prop. 1981/82:37).,,prot-198182--95
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--95
0,metadata,Torsdagen den 1981/82:30 Anslag till Allmänna val (prop. 1981/82:100),,prot-198182--95
0,metadata,Överläggningen var härmed avslutad.,,prot-198182--95
0,metadata,1981/82:13 Ändring i lagen (1972:435) om överlastavgift (prop. 1981/ 82:100),,prot-198182--95
0,metadata,"Werner, Mårten (m) 49, 51, 52 Wictorsson, Åke (s) 54, 56",,prot-198182--95
0,metadata,GOTAB 70859 Stockholm 1982,,prot-198182--95
