,pattern,txt,replacement,filename
0,metadata,1981/82:114-117 1—-13 april 1982,,prot-198182--117
0,metadata,Kl. 19.30 Arbetsmarknadsutskottets betänkanden 1981/82:21 Arbetsmarknadspolitiken,,prot-198182--117
0,metadata,Tisdagen den 13 april 1982,,prot-198182--117
0,metadata,8$ Svar på interpellation 1981/82:145 om verksamheten vid domänverket,,prot-198182--117
0,metadata,Överläggningen var härmed avslutad.,,prot-198182--117
0,metadata,1981/82:2422 av Allan Ekström och Sten Svensson 1981/82:2423 av Martin Olsson m. fl. Namnlag (prop. 1981/82:156),,prot-198182--117
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--117
0,metadata,"1981/82:336 av Lars-Ove Hagberg (vpk) till arbetsmarknadsministern om förkortad arbetstid, m. m.:",,prot-198182--117
0,metadata,1981/82:340 av Bertil Måbrink (vpk) till utrikesministern om katastrofbistånd till Sydyemen:,,prot-198182--117
0,metadata,Nr 117 198 Kammaren åtskildes kl. 15.47.,,prot-198182--117
0,metadata,1981/82 114-117,,prot-198182--117
0,metadata,GOTAB 72124 Stockholm 1982,,prot-198182--117
