,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198182--75
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--75
1,metadata,Meddelande om interpellationer 1981/82:143 av Gunnar Biörck i Värmdö (m) om kärnexplosio-,,prot-198182--75
0,metadata,1981/82:111 av Kurt Hugosson (s) om vägpolitiken,,prot-198182--75
0,metadata,1981/82 75-79 Avgjorda ärenden,,prot-198182--75
0,metadata,1981/82:75,,prot-198182--75
0,metadata,2$ Svar på interpellation 1981/82:118 om skogsvårdsavgiften,,prot-198182--75
0,metadata,2 Riksdagens protokoll 1981/82:75-79,,prot-198182--75
0,metadata,Måndagen den,,prot-198182--75
0,metadata,48 Svar på interpellation 1981/82:121 och fråga 1981/82:193 om den svenska vapenexporten,,prot-198182--75
0,metadata,3 Riksdagens protokoll 1981182:75-79,,prot-198182--75
0,metadata,98 Meddelande om frågor,,prot-198182--75
0,metadata,1981/82 75-79,,prot-198182--75
0,metadata,'GOTAB Stockholm 1982,,prot-198182--75
