,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll ww,,prot-198182--168
0,metadata,1981/82 167-168,,prot-198182--168
0,metadata,Måndagen den 7 juni 1982,,prot-198182--168
0,metadata,Nr 168 Måndagen den 7 juni 1982,,prot-198182--168
0,metadata,8 Riksdagens protokoll 1981/82:167-168,,prot-198182--168
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--168
0,metadata,21$ Skogspolitiken,,prot-198182--168
0,metadata,Måndagen den sammanträde.,,prot-198182--168
0,metadata,Måndagen den 7 juni,,prot-198182--168
0,metadata,GOTAB 72408 Stockholm 1982,,prot-198182--168
