protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-197576--105,0,3,,,metadata,
prot-197576--105,0,5,,,metadata,
prot-197576--105,0,9,,,metadata,
prot-197576--105,0,10,,,metadata,
prot-197576--105,3,1,,,metadata,
prot-197576--105,3,2,,,metadata,
prot-197576--105,3,3,,,metadata,
prot-197576--105,3,6,,,metadata,
prot-197576--105,3,8,,,metadata,
prot-197576--105,3,9,,,metadata,
prot-197576--105,3,11,,,metadata,
prot-197576--105,4,2,,,metadata,
prot-197576--105,4,3,,,metadata,
prot-197576--105,4,5,,,metadata,
prot-197576--105,5,2,,,metadata,
prot-197576--105,5,3,,,metadata,
prot-197576--105,5,4,,,metadata,
prot-197576--105,6,2,,,metadata,
prot-197576--105,6,3,,,metadata,
prot-197576--105,6,4,,,metadata,
prot-197576--105,6,5,,,metadata,
prot-197576--105,7,2,,f0d538d10bda4e34,speech_start,Staffan Burenstam Linder
prot-197576--105,7,2,,0ba23c147c1beed8,speech_start,Staffan Burenstam Linder
prot-197576--105,7,3,,,metadata,
prot-197576--105,7,4,,,metadata,
prot-197576--105,7,5,,,metadata,
prot-197576--105,8,2,,,metadata,
prot-197576--105,8,3,,,metadata,
prot-197576--105,8,4,,,metadata,
prot-197576--105,8,5,,,metadata,
prot-197576--105,9,1,,,metadata,
prot-197576--105,9,2,,,metadata,
prot-197576--105,9,3,,,metadata,
prot-197576--105,10,2,,,metadata,
prot-197576--105,10,3,,,metadata,
prot-197576--105,10,4,,,metadata,
prot-197576--105,10,5,,,metadata,
prot-197576--105,10,6,,,metadata,
prot-197576--105,11,1,,,metadata,
prot-197576--105,11,2,,,metadata,
prot-197576--105,11,3,,,metadata,
prot-197576--105,11,4,,,metadata,
prot-197576--105,11,6,,,metadata,
prot-197576--105,12,2,,,metadata,
prot-197576--105,12,3,,,metadata,
prot-197576--105,12,4,,,metadata,
prot-197576--105,12,6,,,metadata,
prot-197576--105,13,2,,,metadata,
prot-197576--105,13,3,,,metadata,
prot-197576--105,13,5,,,metadata,
prot-197576--105,13,6,,,metadata,
prot-197576--105,13,8,,,metadata,
prot-197576--105,14,2,,,metadata,
prot-197576--105,14,3,,,metadata,
prot-197576--105,14,4,,,metadata,
prot-197576--105,14,5,,,metadata,
prot-197576--105,14,6,,f0d538d10bda4e34,speech_start,Alf Lövenborg
prot-197576--105,14,6,,0ba23c147c1beed8,speech_start,Alf Lövenborg
prot-197576--105,15,1,,,metadata,
prot-197576--105,15,2,,,metadata,
prot-197576--105,15,3,,,metadata,
prot-197576--105,15,5,,,metadata,
prot-197576--105,16,1,,,metadata,
prot-197576--105,16,2,,,metadata,
prot-197576--105,16,3,,,metadata,
prot-197576--105,16,4,,,metadata,
prot-197576--105,17,2,,,metadata,
prot-197576--105,17,4,,,metadata,
prot-197576--105,17,5,,,metadata,
prot-197576--105,17,6,,,metadata,
prot-197576--105,17,7,,,metadata,
prot-197576--105,17,8,,,metadata,
prot-197576--105,18,2,,,metadata,
prot-197576--105,18,3,,,metadata,
prot-197576--105,18,5,,,metadata,
prot-197576--105,18,6,,,metadata,
prot-197576--105,18,8,,f0d538d10bda4e34,speech_start,
prot-197576--105,18,8,,0ba23c147c1beed8,speech_start,
prot-197576--105,19,1,,,metadata,
prot-197576--105,19,2,,,metadata,
prot-197576--105,19,3,,,metadata,
prot-197576--105,19,4,,,metadata,
prot-197576--105,20,2,,,metadata,
prot-197576--105,20,3,,,metadata,
prot-197576--105,20,5,,,metadata,
prot-197576--105,20,6,,,metadata,
prot-197576--105,21,3,,,metadata,
prot-197576--105,21,4,,,metadata,
prot-197576--105,21,6,,,metadata,
prot-197576--105,22,2,,,metadata,
prot-197576--105,22,3,,,metadata,
prot-197576--105,22,4,,,metadata,
prot-197576--105,22,5,,,metadata,
prot-197576--105,22,6,,,metadata,
prot-197576--105,23,2,,f0d538d10bda4e34,speech_start,Bengt Sjönell
prot-197576--105,23,2,,0ba23c147c1beed8,speech_start,Bengt Sjönell
prot-197576--105,23,3,,,metadata,
prot-197576--105,23,4,,,metadata,
prot-197576--105,23,5,,,metadata,
prot-197576--105,23,6,,,metadata,
prot-197576--105,23,8,,,metadata,
prot-197576--105,24,2,,,metadata,
prot-197576--105,24,3,,,metadata,
prot-197576--105,24,5,,,metadata,
prot-197576--105,25,2,,,metadata,
prot-197576--105,25,3,,,metadata,
prot-197576--105,25,5,,,metadata,
prot-197576--105,25,6,,,metadata,
prot-197576--105,26,2,,,metadata,
prot-197576--105,26,3,,,metadata,
prot-197576--105,26,4,,,metadata,
prot-197576--105,26,5,,,metadata,
prot-197576--105,26,6,,,metadata,
prot-197576--105,27,2,,,metadata,
prot-197576--105,27,3,,,metadata,
prot-197576--105,27,4,,,metadata,
prot-197576--105,27,5,,,metadata,
prot-197576--105,27,7,,,metadata,
prot-197576--105,29,2,,,metadata,
prot-197576--105,29,3,,,metadata,
prot-197576--105,29,4,,,metadata,
prot-197576--105,29,5,,,metadata,
prot-197576--105,29,7,,,metadata,
prot-197576--105,30,1,,,metadata,
prot-197576--105,30,2,,,metadata,
prot-197576--105,30,3,,,metadata,
prot-197576--105,30,4,,,metadata,
prot-197576--105,30,5,,,metadata,
prot-197576--105,31,1,,,metadata,
prot-197576--105,31,3,,,metadata,
prot-197576--105,31,4,,,metadata,
prot-197576--105,31,5,,,metadata,
prot-197576--105,31,6,,,metadata,
prot-197576--105,31,8,,,metadata,
prot-197576--105,32,1,,,metadata,
prot-197576--105,32,2,,,metadata,
prot-197576--105,32,3,,,metadata,
prot-197576--105,32,4,,,metadata,
prot-197576--105,32,5,,,metadata,
prot-197576--105,33,1,,,metadata,
prot-197576--105,33,2,,,metadata,
prot-197576--105,33,3,,,metadata,
prot-197576--105,33,4,,,metadata,
