,pattern,txt,replacement,filename
0,metadata,1983/84:56-58 10-12 januari 1984,,prot-198384--58
0,metadata,1983/84 56-58,,prot-198384--58
0,metadata,Val av en suppleant i socialförsäkringsutskottet .........---+-- Valav en suppleant i näringsutskottet .........s.ssssesssesssra,,prot-198384--58
0,metadata,1983/84:58,,prot-198384--58
0,metadata,3 $ Svar på fråga 1983/84:242 om nya lokaler för musikhögskolan i Piteå,,prot-198384--58
0,metadata,5 8 Svar på fråga 1983/84:217 om instruktionen för bankinspektionen,,prot-198384--58
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--58
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--58
0,metadata,1983/84:348 av Ove Karlsson m. fl. Nr 58,,prot-198384--58
0,metadata,27 8 Kammaren åtskildes kl. 16.40. Nr 58,,prot-198384--58
0,metadata,minab/gotab Stockholm 1984 77595,,prot-198384--58
