,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--120
0,metadata,1983/84 118-121,,prot-198384--120
0,metadata,Måndagen den 9 april,,prot-198384--120
0,metadata,1983/84:120,,prot-198384--120
0,metadata,"5 $ Svar på frågorna 1983/84:416, 422, 425 och 428 om luftföroreningarna från industrioch värmeanläggningar",,prot-198384--120
0,metadata,6 $ Svar på interpellation 1983/84:111 om stödet till idrottsföreningar,,prot-198384--120
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--120
2,metadata,10 Riksdagens protokoll 1983/84:118-121,,prot-198384--120
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--120
0,metadata,"1983/84:2772 av Karin Ahrland Ändrade regler för bankinstitutens kreditgivning, m. m. (prop. 1983/84:146)",,prot-198384--120
0,metadata,1983/84:144 av andre vice talman Anders Dahlgren (c) till jordbruksministern om nämnderna för djurförsöksfrågor:,,prot-198384--120
0,metadata,1983/84:496 av Knut Wachtmeister (m) till finansministern om omsättningsskatten på aktier:,,prot-198384--120
0,metadata,Förteckning över talare,,prot-198384--120
0,metadata,minab/gotab 78491,,prot-198384--120
