,pattern,txt,replacement,filename
0,metadata,1983/84:35-36 29-30 november 1983,,prot-198384--35
0,metadata,1983/84 35-36,,prot-198384--35
0,metadata,Justitieutskottets betänkande 1983/84:6 Åklagarväsendets regionala organisation m. m. ......,,prot-198384--35
0,metadata,1983/84:35,,prot-198384--35
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--35
1,metadata,2 Riksdagens protokoll 1983/84:35-36,,prot-198384--35
0,metadata,8 $ Svar på fråga 1983/84:163 om en ny skatteomläggning,,prot-198384--35
0,metadata,9 $ Svar på fråga 1983/84:167 om skattepolitiken,,prot-198384--35
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--35
0,metadata,29 november 1983,,prot-198384--35
0,metadata,11 $ Svar på fråga 1983/84:151 om utredningar rörande barns situation i hemmet,,prot-198384--35
0,metadata,3 Riksdagens protokoll 1983/84:35-36,,prot-198384--35
0,metadata,Nr 35 Tisdagen den,,prot-198384--35
0,metadata,228 Kammaren åtskildes kl. 17.11.,,prot-198384--35
0,metadata,Förteckning över talare 1983/84 (Siffrorna avser sida i protokollen) 35-36,,prot-198384--35
0,metadata,minab/gotab Stockholm 1983 77402 |,,prot-198384--35
