,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--67
0,metadata,1983/84 Meddelande om interpellationer,,prot-198384--67
0,metadata,1983/84:306 av John Andersson (vpk) om verksamheten vid SAFAC-verkstaden i Storuman,,prot-198384--67
0,metadata,1983/84:67,,prot-198384--67
0,metadata,1983/84:1383 av Rolf Clarkson och Nils Erik Wååg Nr 67,,prot-198384--67
0,metadata,1983/84:1419 av Ulf Adelsohn m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:1456 av Thorbjörn Fälldin m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:1492 av förste vice talman Ingegerd Troedsson Nr 67,,prot-198384--67
0,metadata,Nr 67 1983/84:1510 av Nic Grönvall,,prot-198384--67
0,metadata,1983/84:1528 av Margit Gennser Nr 67,,prot-198384--67
0,metadata,1983/84:1564 av Sven-Erik Nordin m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:1600 av Bengt Lindqvist Reglerna för kostnadsfria läkemedel och förbrukningsartiklar,,prot-198384--67
0,metadata,1983/84:1636 av Rune Torwald Översyn av socialtjänstlagarna,,prot-198384--67
0,metadata,1983/84:1672 av Sten Svensson Nr 67,,prot-198384--67
0,metadata,1983/84:1708 av Karin Israelsson m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:1744 av Olle Svensson m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:1780 av Pär Granstedt m. fl. Utbyggnaden av järnvägsspåren söder om Flemingsbergs station,,prot-198384--67
0,metadata,1983/84:1818 av Arne Andersson i Ljung m. fl. Livsmedelssubventionerna,,prot-198384--67
0,metadata,1983/84:1852 av Einar Larsson m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:1888 av Martin Olsson Nr 67,,prot-198384--67
0,metadata,1983/84:1924 av Ann-Cathrine Haglund och Birgitta Rydle Nr 67,,prot-198384--67
0,metadata,1983/84:1960 av Margareta Winberg och Nils-Olof Gustafsson Nr 67,,prot-198384--67
0,metadata,Nr 67 1983/84:1978 av Rolf Dahlberg m. fl.,,prot-198384--67
0,metadata,1983/84:1996 av Lars-Erik Lövdén och Kurt Ove Johansson Nr 67,,prot-198384--67
0,metadata,1983/84:2032 av Ulf Adelsohn m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:2068 av Thorbjörn Fälldin m. fl. Kravet på byggnadslov m. m.,,prot-198384--67
0,metadata,1983/84:2104 av Jan-Erik Wikström m. fl. Samernas rättsliga ställning m. m.,,prot-198384--67
0,metadata,1983/84:2140 av Alf Wennerfors Nr 67,,prot-198384--67
0,metadata,"1983/84:2176 av Göran Ericsson Polisens organisation, m. m. (prop. 1983/84:89)",,prot-198384--67
0,metadata,1983/84:2212 av Yvonne Sandberg-Fries och Ralf Lindström Nr 67,,prot-198384--67
0,metadata,1983/84:2248 av Karin Israelsson och Elis Andersson Nr 67 Reglerna för utbetalning av barnbidrag till utlandssvenskar,,prot-198384--67
0,metadata,1983/84:2284 av Lars Werner m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:2322 av Karin Söder m. fl. Sången i grundskolan,,prot-198384--67
0,metadata,1983/84:2356 av Gunnar Björk i Gävle och Gunnel Jonäng Nr 67,,prot-198384--67
0,metadata,1983/84:2392 av Stig Josefson m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:2428 av Margit Gennser Nr 67,,prot-198384--67
0,metadata,1983/84:2464 av Margareta Winberg m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:2500 av Ingemar Eliasson m. fl. Nr 67,,prot-198384--67
0,metadata,1983/84:88 av Hans Petersson i Hallstahammar (vpk) till industriministern om sysselsättningen i Bergslagen:,,prot-198384--67
0,metadata,Onsdagen den 25 januari Talmannen 71,,prot-198384--67
0,metadata,minab/gotab Stockholm 1984 77875,,prot-198384--67
