,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--38
0,metadata,1983/84 37-39,,prot-198384--38
0,metadata,1983/84:7 Villkoren för arbetslöshetsersättningar m. m. ........,,prot-198384--38
0,metadata,1983/84:38,,prot-198384--38
0,metadata,5 Riksdagens protokoll 1983/84:37-39,,prot-198384--38
0,metadata,Nr 38 Fredagen den 2 december 1983,,prot-198384--38
0,metadata,husdjursförsöks-,,prot-198384--38
0,metadata,6 $ Svar på interpellation 1983/84:48 om produktionen inom landet av ammoniak och salpetersyra,,prot-198384--38
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--38
0,metadata,Nr 38 Justitieutskottets betänkanden 1983/84:5 S. k. flyktingspionage,,prot-198384--38
0,metadata,1983/84:206 av Hugo Bergdahl (fp) till jordbruksministern om skador orsakade av den stora älgstammen:,,prot-198384--38
