,pattern,txt,replacement,filename
0,metadata,1983/84:27-29 18-22 november 1983,,prot-198384--28
0,metadata,1983/84:28,,prot-198384--28
0,metadata,last Anf. 3 WIGGO KOMSTEDT (m):,,prot-198384--28
0,metadata,4 Riksdagens protokoll 1983/84:27-29,,prot-198384--28
0,metadata,21 november 1983,,prot-198384--28
0,metadata,Nr 28 Måndagen den,,prot-198384--28
0,metadata,S Riksdagens protokoll 1983/84:27-29,,prot-198384--28
0,metadata,78 Föredrogs och hänvisades Proposition 1983/84:65 till trafikutskottet,,prot-198384--28
0,metadata,15 8 Kammaren åtskildes kl. 12.55.,,prot-198384--28
0,metadata,1983/84 27-29,,prot-198384--28
0,metadata,minab/gotab Stockholm 1983 77322,,prot-198384--28
