,pattern,txt,replacement,filename
0,metadata,1983/84:32-34 24-28 november 1983,,prot-198384--34
0,metadata,1983/84 32-34,,prot-198384--34
0,metadata,28 november 1983,,prot-198384--34
0,metadata,9 Riksdagens protokoll 1983/84:32-34,,prot-198384--34
0,metadata,Nr 34 Måndagen den,,prot-198384--34
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--34
1,metadata,Nr 34 Måndagen den 28 november 1983,,prot-198384--34
0,metadata,"1983/84:243 av Tommy Franzén Vissa avdrag för kostnader för intäkternas förvärvande, m. m. (prop. 1983/84:68)",,prot-198384--34
0,metadata,11 & Kammaren åtskildes kl. 12.12.,,prot-198384--34
0,metadata,minab/gotab Stockholm 1983 77358,,prot-198384--34
