,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--104
0,metadata,1983/84 103-104,,prot-198384--104
0,metadata,Nr 104 = bOIaV,,prot-198384--104
0,metadata,& 181 19 säsdlli sd sir f i v3S a,,prot-198384--104
0,metadata,Nr 104 = por sv,,prot-198384--104
0,metadata,"från år 1975; Med anledning av, motionskrav i, syfte, att.stärka Jekmännens,",,prot-198384--104
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--104
1,metadata,9 Riksdagens protokoll 1983/84:103-104,,prot-198384--104
0,metadata,13 $ Rättshjälp,,prot-198384--104
0,metadata,Onsdagen den 21 mars 1984,,prot-198384--104
0,metadata,10 Riksdagens protokoll 1983/84:103-104,,prot-198384--104
1,metadata,US KE a 0,,prot-198384--104
0,metadata,Nr 104 Onsdagen den 21 mars 1984,,prot-198384--104
0,metadata,Omyndighet,,prot-198384--104
0,metadata,Studiesocialt stöd,,prot-198384--104
0,metadata,Förslag till,,prot-198384--104
0,metadata,12 Riksdagens protokoll 1983184:103-104,,prot-198384--104
1,metadata,18 $ Kammaren åtskildes kl. 23.50.,,prot-198384--104
0,metadata,minab/gotab 78386 Stockholm 1984,,prot-198384--104
