,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--122
0,metadata,1983/84 122-123,,prot-198384--122
0,metadata,2 Riksdagens protokoll 1983/84:122-123,,prot-198384--122
0,metadata,Nr 122 Onsdagen den 11 april 1984,,prot-198384--122
0,metadata,Nr 122 SS,,prot-198384--122
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--122
1,metadata,3 Riksdagens protokoll 1983/84:122-123,,prot-198384--122
0,metadata,4 Riksdagens protokoll 1983/84:122-123,,prot-198384--122
0,metadata,5 Riksdagens protokoll 1983/84:122-123,,prot-198384--122
0,metadata,6 Riksdagens protokoll 1983/84:122-123,,prot-198384--122
0,metadata,7 Riksdagens protokoll 1983/84:122-123,,prot-198384--122
0,metadata,Utskottets hemställan bifölls.,,prot-198384--122
0,metadata,1983/84:503 av Ingela Andersson (vpk) till utbildningsministern om beslutet om den nya högskoleorganisationen:,,prot-198384--122
