,pattern,txt,replacement,filename
0,metadata,1983/84:139-140 9-10 maj 1984,,prot-198384--140
0,metadata,1983/84 139-140,,prot-198384--140
0,metadata,Jordbruksutskottets betänkande 1983/84:33 Högre skoglig utbildning —-......s.s.sssssrssrsrrrrrer,,prot-198384--140
0,metadata,1983/84:140,,prot-198384--140
0,metadata,3 $ Svar på fråga 1983/84:496 om omsättningsskatten på aktier,,prot-198384--140
0,metadata,6 $ Svar på fråga 1983/84:503 om beslutet om den nya högskoleorganisationen,,prot-198384--140
0,metadata,8$ Svar på fråga 1983/84:516 om forskning m. m. vid tandläkarhögskolan i Malmö,,prot-198384--140
0,metadata,Torsdagen den 10 maj 1984,,prot-198384--140
0,metadata,10 Riksdagens protokoll 1983/84:139-140,,prot-198384--140
0,metadata,Nr 140 Torsdagen den 10 maj 1984,,prot-198384--140
0,metadata,11 Riksdagens protokoll 1983/84:139-140,,prot-198384--140
