,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--132
0,metadata,1983/84 132,,prot-198384--132
0,metadata,1983/84:132,,prot-198384--132
0,metadata,2 Riksdagens protokoll 1983/84:132,,prot-198384--132
0,metadata,Nr 132 Fredagen den 27 april 1984,,prot-198384--132
0,metadata,3 Riksdagens protokoll 1983/84:132,,prot-198384--132
0,metadata,| RRE ES m ed SÖ SE Ake Ae,,prot-198384--132
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--132
0,metadata,4 Riksdagens protokoll 1983/84:132,,prot-198384--132
0,metadata,repliker.,,prot-198384--132
0,metadata,Mom. 38 (markförvärvsoch tomträttslån),,prot-198384--132
0,metadata,Mom. 6 Utskottets hemställan bifölls.,,prot-198384--132
0,metadata,Mom. 2 och 3 Utskottets hemställan bifölls.,,prot-198384--132
0,metadata,11 $ Svar på fråga 1983/84:493 om vissa ändringar i lagen om handel med drycker,,prot-198384--132
0,metadata,14 $ Anmäldes och bordlades Proposition 1983/84:140 Ändrade regler för beskattningen av egendomslivräntor,,prot-198384--132
0,metadata,1983/84:528 av Kjell Mattsson (c) till statsrådet Birgitta Dahl om ytterligare vindkraftsutbyggnad:,,prot-198384--132
