,pattern,txt,replacement,filename
0,metadata,1983/84:135-138 3-8 maj 1984,,prot-198384--138
0,metadata,1983/84 135-138,,prot-198384--138
0,metadata,Nr 138 Tisdagen den 8 maj 1984,,prot-198384--138
0,metadata,3 $ Svar på fråga 1983/84:535 om en ny omsorgslag,,prot-198384--138
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--138
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--138
0,metadata,10 Riksdagens protokoll 1983/84:135-138,,prot-198384--138
0,metadata,1983/84:547 av Jens Eriksson (m) till statsrådet Mats Hellström om sillexporten till EG:,,prot-198384--138
0,metadata,19 8$ Kammaren åtskildes kl. 17.24.,,prot-198384--138
0,metadata,minab/gotab 78728 Stockholm 1984,,prot-198384--138
