,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--166
0,metadata,1983/84 166-167,,prot-198384--166
0,metadata,"Jordbruksutskottets betänkande 1983/84:37 Vissa frågor rörande jordbruksprisregleringen, m. m.",,prot-198384--166
0,metadata,Nr 166 Torsdagen den 7 juni 1984 Forskningsoch utvecklingsverksamhet,,prot-198384--166
0,metadata,Nr 166 Torsdagen den 7 juni 1984,,prot-198384--166
0,metadata,2 Riksdagens protokoll 1983/84:166-167,,prot-198384--166
0,metadata,Torsdagen den 7 juni 1984,,prot-198384--166
0,metadata,litiken är bra. Forskningsoch ut-,,prot-198384--166
0,metadata,3 Riksdagens protokoll 1983/84:166-167,,prot-198384--166
0,metadata,Forskningsoch utvecklingsverksamhet,,prot-198384--166
0,metadata,5 Riksdagens protokoll 1983/84:166-167,,prot-198384--166
0,metadata,Vattenbruk och forskning m. m.,,prot-198384--166
0,metadata,6 Riksdagens protokoll 19831/84:166-167,,prot-198384--166
0,metadata,"Herr talman! Jag yrkar bifall till reservationerna 1, 2, 3, 11, 14, 15, och 16 samt i Övrigt till utskottets hemställan.",,prot-198384--166
0,metadata,Överläggningen var härmed avslutad. (Beslutet redovisas efter debatten om bostadsutskottets betänkande 31.),,prot-198384--166
0,metadata,7 Riksdagens protokoll 1983184:166-167,,prot-198384--166
0,metadata,8 Riksdagens protokoll 1983/84:166-167,,prot-198384--166
0,metadata,Socialutskottets betänkande 24 Mom. 1-3 Utskottets hemställan bifölls.,,prot-198384--166
0,metadata,Mom. 3 Utskottets hemställan bifölls.,,prot-198384--166
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--166
0,metadata,Försvarsutskottets betänkande 1983/84:22 Uppskov med behandlingen av vissa ärenden,,prot-198384--166
