,pattern,txt,replacement,filename
0,metadata,1983/84:112-115 29 mars-3 april 1984,,prot-198384--114
0,metadata,1983/84 112-115,,prot-198384--114
0,metadata,Skatteutskottets betänkande 1983/84:27 Vissa skogsbeskattningsfrågor ...........ssrrsssrra,,prot-198384--114
0,metadata,1983/84:114,,prot-198384--114
0,metadata,Nr 114 Måndagen den 2 april 1984,,prot-198384--114
0,metadata,[Fö FE Nr 114,,prot-198384--114
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--114
1,metadata,7 Riksdagens protokoll 1983/84:112-115,,prot-198384--114
0,metadata,8 Riksdagens protokoll 1983/84:112-115,,prot-198384--114
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--114
0,metadata,12 8 Kammaren åtskildes kl. 14.38.,,prot-198384--114
0,metadata,Tisdagen den 3 april,,prot-198384--114
1,metadata,"Andre vice talmannen 152 Andersson, Karin (c) 140, 142 Andersson, Kerstin (c) 135 Björck, Anders (m) 127, 129",,prot-198384--114
0,metadata,minab/gotab 78455 Stockholm 1984,,prot-198384--114
