,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--80
0,metadata,1983/84 79-86,,prot-198384--80
0,metadata,Onsdagen den 15 februari,,prot-198384--80
0,metadata,1983/84:338 av Jan Hyttring (c) om rätten till besvär över beslut,,prot-198384--80
0,metadata,en i Bergslagen,,prot-198384--80
0,metadata,den 10 februari,,prot-198384--80
0,metadata,1983/84:106 av Kerstin Anér (fp) till statsministern om miskitoindianernas situation:,,prot-198384--80
0,metadata,1983/84:340 av Pär Granstedt (c) till kommunikationsministern om lokaliseringen av SAS huvudkontor:,,prot-198384--80
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--80
1,metadata,7$& Kammaren åtskildes kl. 12.35.,,prot-198384--80
0,metadata,minab/gotab Stockholm 1984 77994,,prot-198384--80
