protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1958-a-fk--3,0,3,,,metadata,
prot-1958-a-fk--3,0,5,,,metadata,
prot-1958-a-fk--3,0,6,,,metadata,
prot-1958-a-fk--3,0,9,,,metadata,
prot-1958-a-fk--3,0,13,,,metadata,
prot-1958-a-fk--3,1,0,,,metadata,
prot-1958-a-fk--3,1,1,,,metadata,
prot-1958-a-fk--3,1,5,,,metadata,
prot-1958-a-fk--3,2,0,,,metadata,
prot-1958-a-fk--3,2,1,,,metadata,
prot-1958-a-fk--3,2,2,,,metadata,
prot-1958-a-fk--3,2,3,,,metadata,
prot-1958-a-fk--3,2,8,,,metadata,
prot-1958-a-fk--3,2,12,,,metadata,
prot-1958-a-fk--3,2,13,,,metadata,
prot-1958-a-fk--3,2,16,,,metadata,
prot-1958-a-fk--3,3,0,,,metadata,
prot-1958-a-fk--3,3,2,,,metadata,
prot-1958-a-fk--3,3,5,,,metadata,
prot-1958-a-fk--3,3,9,,,metadata,
prot-1958-a-fk--3,3,10,,,metadata,
prot-1958-a-fk--3,3,12,,,metadata,
prot-1958-a-fk--3,4,0,,,metadata,
prot-1958-a-fk--3,5,0,,,metadata,
prot-1958-a-fk--3,5,2,,,metadata,
prot-1958-a-fk--3,6,0,,,metadata,
prot-1958-a-fk--3,6,4,,,metadata,
prot-1958-a-fk--3,7,0,,,metadata,
prot-1958-a-fk--3,7,1,,,metadata,
prot-1958-a-fk--3,7,2,,,metadata,
prot-1958-a-fk--3,7,3,,,metadata,
prot-1958-a-fk--3,7,8,,,metadata,
prot-1958-a-fk--3,7,11,,,metadata,
prot-1958-a-fk--3,7,13,,,metadata,
prot-1958-a-fk--3,7,14,,,metadata,
prot-1958-a-fk--3,7,16,,,metadata,
prot-1958-a-fk--3,7,18,,,metadata,
prot-1958-a-fk--3,7,19,,,metadata,
prot-1958-a-fk--3,7,23,,,metadata,
prot-1958-a-fk--3,7,24,,,metadata,
prot-1958-a-fk--3,7,26,,,metadata,
prot-1958-a-fk--3,8,0,,,metadata,
prot-1958-a-fk--3,8,2,,,metadata,
prot-1958-a-fk--3,8,10,,,metadata,
prot-1958-a-fk--3,8,11,,,metadata,
prot-1958-a-fk--3,8,13,,,metadata,
prot-1958-a-fk--3,8,14,,,metadata,
prot-1958-a-fk--3,8,15,,,metadata,
prot-1958-a-fk--3,8,18,,,metadata,
prot-1958-a-fk--3,8,20,,,metadata,
prot-1958-a-fk--3,9,0,,,metadata,
prot-1958-a-fk--3,9,2,,,metadata,
prot-1958-a-fk--3,10,0,,,metadata,
prot-1958-a-fk--3,10,2,,,metadata,
prot-1958-a-fk--3,11,1,,,metadata,
prot-1958-a-fk--3,11,4,,,metadata,
prot-1958-a-fk--3,11,5,,,metadata,
prot-1958-a-fk--3,11,10,,,metadata,
prot-1958-a-fk--3,11,19,,,metadata,
prot-1958-a-fk--3,12,0,,,metadata,
prot-1958-a-fk--3,12,5,,,metadata,
prot-1958-a-fk--3,12,6,,,metadata,
prot-1958-a-fk--3,12,7,,,metadata,
prot-1958-a-fk--3,12,8,,,metadata,
prot-1958-a-fk--3,12,9,,,metadata,
prot-1958-a-fk--3,13,1,,,metadata,
prot-1958-a-fk--3,14,0,,,metadata,
prot-1958-a-fk--3,14,4,,,metadata,
prot-1958-a-fk--3,15,0,,,metadata,
prot-1958-a-fk--3,15,1,,,metadata,
prot-1958-a-fk--3,15,2,,,metadata,
prot-1958-a-fk--3,15,3,,,metadata,
prot-1958-a-fk--3,15,8,,,metadata,
prot-1958-a-fk--3,15,10,,,metadata,
prot-1958-a-fk--3,16,0,,,metadata,
prot-1958-a-fk--3,16,1,,,metadata,
prot-1958-a-fk--3,16,7,,,metadata,
prot-1958-a-fk--3,16,12,,,metadata,
prot-1958-a-fk--3,16,13,,,metadata,
prot-1958-a-fk--3,17,0,,,metadata,
prot-1958-a-fk--3,17,1,,,metadata,
prot-1958-a-fk--3,17,15,,f0d538d10bda4e34,speech_start,Knut Ewerlöf
prot-1958-a-fk--3,17,15,,0ba23c147c1beed8,speech_start,Knut Ewerlöf
prot-1958-a-fk--3,18,0,,,metadata,
prot-1958-a-fk--3,18,1,,,metadata,
prot-1958-a-fk--3,18,4,,f0d538d10bda4e34,speech_start,Lars Eliasson
prot-1958-a-fk--3,18,4,,0ba23c147c1beed8,speech_start,Lars Eliasson
prot-1958-a-fk--3,19,0,,,metadata,
prot-1958-a-fk--3,19,1,,,metadata,
prot-1958-a-fk--3,19,5,,0ba23c147c1beed8,speech_start,Fritiof Boo
prot-1958-a-fk--3,20,0,,,metadata,
prot-1958-a-fk--3,20,1,,,metadata,
prot-1958-a-fk--3,20,4,,f0d538d10bda4e34,speech_start,Lars Eliasson
prot-1958-a-fk--3,20,4,,0ba23c147c1beed8,speech_start,Lars Eliasson
prot-1958-a-fk--3,20,7,,0ba23c147c1beed8,speech_start,Fritiof Boo
prot-1958-a-fk--3,21,0,,,metadata,
prot-1958-a-fk--3,21,1,,,metadata,
prot-1958-a-fk--3,21,3,,,metadata,
prot-1958-a-fk--3,22,0,,,metadata,
prot-1958-a-fk--3,22,1,,,metadata,
prot-1958-a-fk--3,22,4,,,metadata,
prot-1958-a-fk--3,22,8,,,metadata,
