protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who
prot-1958-a-fk--2,0,1,,,metadata,
prot-1958-a-fk--2,0,3,,,metadata,
prot-1958-a-fk--2,0,5,,,metadata,
prot-1958-a-fk--2,0,6,,,metadata,
prot-1958-a-fk--2,0,7,,,metadata,
prot-1958-a-fk--2,0,9,,,metadata,
prot-1958-a-fk--2,2,0,,,metadata,
prot-1958-a-fk--2,2,1,,,metadata,
prot-1958-a-fk--2,2,3,,,metadata,
prot-1958-a-fk--2,2,5,,,metadata,
prot-1958-a-fk--2,2,7,,f0d538d10bda4e34,speech_start,Sven Ohlon
prot-1958-a-fk--2,2,7,,0ba23c147c1beed8,speech_start,Sven Ohlon
prot-1958-a-fk--2,3,0,,,metadata,
prot-1958-a-fk--2,3,1,,,metadata,
prot-1958-a-fk--2,3,3,,,metadata,
prot-1958-a-fk--2,4,0,,,metadata,
prot-1958-a-fk--2,4,2,,,metadata,
prot-1958-a-fk--2,4,3,,,metadata,
prot-1958-a-fk--2,5,0,,,metadata,
prot-1958-a-fk--2,5,1,,,metadata,
prot-1958-a-fk--2,5,3,,,metadata,
prot-1958-a-fk--2,6,0,,,metadata,
prot-1958-a-fk--2,6,2,,,metadata,
prot-1958-a-fk--2,6,3,,,metadata,
prot-1958-a-fk--2,7,0,,,metadata,
prot-1958-a-fk--2,7,1,,,metadata,
prot-1958-a-fk--2,7,3,,,metadata,
prot-1958-a-fk--2,8,0,,,metadata,
prot-1958-a-fk--2,8,2,,,metadata,
prot-1958-a-fk--2,9,0,,,metadata,
prot-1958-a-fk--2,9,1,,,metadata,
prot-1958-a-fk--2,9,3,,,metadata,
prot-1958-a-fk--2,10,0,,,metadata,
prot-1958-a-fk--2,10,2,,f0d538d10bda4e34,speech_start,Knut Ewerlöf
prot-1958-a-fk--2,10,2,,0ba23c147c1beed8,speech_start,Knut Ewerlöf
prot-1958-a-fk--2,10,3,,,metadata,
prot-1958-a-fk--2,10,4,,,metadata,
prot-1958-a-fk--2,11,0,,,metadata,
prot-1958-a-fk--2,11,1,,,metadata,
prot-1958-a-fk--2,11,3,,,metadata,
prot-1958-a-fk--2,12,0,,,metadata,
prot-1958-a-fk--2,12,2,,,metadata,
prot-1958-a-fk--2,12,3,,,metadata,
prot-1958-a-fk--2,12,4,,,metadata,
prot-1958-a-fk--2,13,0,,,metadata,
prot-1958-a-fk--2,13,1,,,metadata,
prot-1958-a-fk--2,13,3,,,metadata,
prot-1958-a-fk--2,14,0,,,metadata,
prot-1958-a-fk--2,14,2,,,metadata,
prot-1958-a-fk--2,14,3,,,metadata,
prot-1958-a-fk--2,15,0,,,metadata,
prot-1958-a-fk--2,15,1,,,metadata,
prot-1958-a-fk--2,15,3,,f0d538d10bda4e34,speech_start,Lars Eliasson
prot-1958-a-fk--2,15,3,,0ba23c147c1beed8,speech_start,Lars Eliasson
prot-1958-a-fk--2,15,4,,,metadata,
prot-1958-a-fk--2,16,0,,,metadata,
prot-1958-a-fk--2,16,2,,,metadata,
prot-1958-a-fk--2,16,4,,,metadata,
prot-1958-a-fk--2,17,0,,,metadata,
prot-1958-a-fk--2,17,1,,,metadata,
prot-1958-a-fk--2,17,3,,,metadata,
prot-1958-a-fk--2,18,0,,,metadata,
prot-1958-a-fk--2,18,2,,,metadata,
prot-1958-a-fk--2,18,3,,,metadata,
prot-1958-a-fk--2,19,0,,,metadata,
prot-1958-a-fk--2,19,1,,,metadata,
prot-1958-a-fk--2,19,2,,,metadata,
prot-1958-a-fk--2,19,4,,,metadata,
prot-1958-a-fk--2,20,0,,,metadata,
prot-1958-a-fk--2,20,2,,,metadata,
prot-1958-a-fk--2,20,3,,,metadata,
prot-1958-a-fk--2,21,0,,,metadata,
prot-1958-a-fk--2,21,3,,,metadata,
prot-1958-a-fk--2,22,0,,,metadata,
prot-1958-a-fk--2,22,3,,,metadata,
prot-1958-a-fk--2,22,4,,,metadata,
prot-1958-a-fk--2,23,0,,,metadata,
prot-1958-a-fk--2,23,1,,,metadata,
prot-1958-a-fk--2,23,3,,,metadata,
prot-1958-a-fk--2,24,0,,,metadata,
prot-1958-a-fk--2,24,2,,,metadata,
prot-1958-a-fk--2,24,3,,,metadata,
prot-1958-a-fk--2,25,0,,,metadata,
prot-1958-a-fk--2,25,1,,,metadata,
prot-1958-a-fk--2,25,3,,,metadata,
prot-1958-a-fk--2,26,0,,,metadata,
prot-1958-a-fk--2,26,2,,,metadata,
prot-1958-a-fk--2,26,3,,,metadata,
prot-1958-a-fk--2,27,0,,,metadata,
prot-1958-a-fk--2,27,1,,,metadata,
prot-1958-a-fk--2,27,2,,,metadata,
prot-1958-a-fk--2,27,3,,,metadata,
prot-1958-a-fk--2,27,6,,,metadata,
prot-1958-a-fk--2,28,0,,,metadata,
prot-1958-a-fk--2,28,2,,f0d538d10bda4e34,speech_start,Gunnar Öhman
prot-1958-a-fk--2,28,2,,0ba23c147c1beed8,speech_start,Gunnar Öhman
prot-1958-a-fk--2,28,3,,,metadata,
prot-1958-a-fk--2,28,4,,,metadata,
prot-1958-a-fk--2,28,5,,,metadata,
prot-1958-a-fk--2,29,0,,,metadata,
prot-1958-a-fk--2,29,1,,,metadata,
prot-1958-a-fk--2,29,2,,,metadata,
prot-1958-a-fk--2,29,4,,,metadata,
prot-1958-a-fk--2,30,0,,,metadata,
prot-1958-a-fk--2,30,2,,,metadata,
prot-1958-a-fk--2,30,3,,,metadata,
prot-1958-a-fk--2,31,0,,,metadata,
prot-1958-a-fk--2,31,1,,,metadata,
prot-1958-a-fk--2,31,3,,,metadata,
prot-1958-a-fk--2,32,0,,,metadata,
prot-1958-a-fk--2,32,2,,,metadata,
prot-1958-a-fk--2,32,3,,,metadata,
prot-1958-a-fk--2,32,4,,,metadata,
prot-1958-a-fk--2,32,5,,,metadata,
prot-1958-a-fk--2,33,0,,,metadata,
prot-1958-a-fk--2,33,1,,,metadata,
prot-1958-a-fk--2,33,3,,,metadata,
prot-1958-a-fk--2,34,0,,,metadata,
prot-1958-a-fk--2,34,2,,,metadata,
prot-1958-a-fk--2,35,0,,,metadata,
prot-1958-a-fk--2,35,1,,,metadata,
prot-1958-a-fk--2,35,5,,,metadata,
prot-1958-a-fk--2,36,0,,,metadata,
prot-1958-a-fk--2,36,2,,,metadata,
prot-1958-a-fk--2,36,3,,,metadata,
prot-1958-a-fk--2,37,0,,,metadata,
prot-1958-a-fk--2,37,1,,,metadata,
prot-1958-a-fk--2,37,3,,,metadata,
prot-1958-a-fk--2,38,0,,,metadata,
prot-1958-a-fk--2,38,2,,,metadata,
prot-1958-a-fk--2,38,3,,,metadata,
prot-1958-a-fk--2,39,0,,,metadata,
prot-1958-a-fk--2,39,1,,,metadata,
prot-1958-a-fk--2,39,3,,,metadata,
prot-1958-a-fk--2,40,0,,,metadata,
prot-1958-a-fk--2,40,2,,,metadata,
prot-1958-a-fk--2,40,3,,,metadata,
prot-1958-a-fk--2,41,0,,,metadata,
prot-1958-a-fk--2,41,1,,,metadata,
prot-1958-a-fk--2,41,4,,,metadata,
prot-1958-a-fk--2,42,0,,,metadata,
prot-1958-a-fk--2,42,2,,,metadata,
prot-1958-a-fk--2,42,3,,,metadata,
prot-1958-a-fk--2,43,0,,,metadata,
prot-1958-a-fk--2,43,1,,,metadata,
prot-1958-a-fk--2,43,3,,,metadata,
prot-1958-a-fk--2,44,0,,,metadata,
prot-1958-a-fk--2,44,2,,,metadata,
prot-1958-a-fk--2,44,3,,,metadata,
prot-1958-a-fk--2,45,0,,,metadata,
prot-1958-a-fk--2,45,1,,,metadata,
prot-1958-a-fk--2,45,4,,,metadata,
prot-1958-a-fk--2,46,0,,,metadata,
prot-1958-a-fk--2,46,3,,,metadata,
prot-1958-a-fk--2,46,4,,,metadata,
prot-1958-a-fk--2,47,0,,,metadata,
prot-1958-a-fk--2,47,1,,,metadata,
prot-1958-a-fk--2,47,3,,,metadata,
prot-1958-a-fk--2,48,0,,,metadata,
prot-1958-a-fk--2,48,3,,,metadata,
prot-1958-a-fk--2,48,4,,,metadata,
prot-1958-a-fk--2,48,5,,,metadata,
prot-1958-a-fk--2,48,8,,f0d538d10bda4e34,speech_start,Erik Hagberg
prot-1958-a-fk--2,48,8,,0ba23c147c1beed8,speech_start,Erik Hagberg
prot-1958-a-fk--2,49,0,,,metadata,
prot-1958-a-fk--2,49,1,,,metadata,
prot-1958-a-fk--2,49,3,,,metadata,
prot-1958-a-fk--2,50,0,,,metadata,
prot-1958-a-fk--2,50,2,,,metadata,
prot-1958-a-fk--2,51,0,,,metadata,
prot-1958-a-fk--2,51,1,,,metadata,
prot-1958-a-fk--2,51,3,,,metadata,
prot-1958-a-fk--2,52,0,,,metadata,
prot-1958-a-fk--2,52,2,,,metadata,
prot-1958-a-fk--2,52,3,,,metadata,
prot-1958-a-fk--2,53,0,,,metadata,
prot-1958-a-fk--2,53,1,,,metadata,
prot-1958-a-fk--2,53,3,,,metadata,
prot-1958-a-fk--2,54,0,,,metadata,
prot-1958-a-fk--2,54,2,,,metadata,
prot-1958-a-fk--2,54,3,,,metadata,
prot-1958-a-fk--2,55,0,,,metadata,
prot-1958-a-fk--2,55,2,,f0d538d10bda4e34,speech_start,Arne Geijer
prot-1958-a-fk--2,55,2,,0ba23c147c1beed8,speech_start,Arne Geijer
prot-1958-a-fk--2,55,3,,,metadata,
prot-1958-a-fk--2,56,0,,,metadata,
prot-1958-a-fk--2,56,2,,,metadata,
prot-1958-a-fk--2,56,3,,,metadata,
prot-1958-a-fk--2,57,0,,,metadata,
prot-1958-a-fk--2,57,2,,,metadata,
prot-1958-a-fk--2,58,0,,,metadata,
prot-1958-a-fk--2,58,2,,,metadata,
prot-1958-a-fk--2,58,3,,,metadata,
prot-1958-a-fk--2,58,5,,f0d538d10bda4e34,speech_start,Fritiof Domö
prot-1958-a-fk--2,58,5,,0ba23c147c1beed8,speech_start,Fritiof Domö
prot-1958-a-fk--2,59,0,,,metadata,
prot-1958-a-fk--2,59,1,,,metadata,
prot-1958-a-fk--2,59,3,,,metadata,
prot-1958-a-fk--2,60,0,,,metadata,
prot-1958-a-fk--2,60,4,,,metadata,
prot-1958-a-fk--2,60,5,,,metadata,
prot-1958-a-fk--2,61,0,,,metadata,
prot-1958-a-fk--2,61,2,,,metadata,
prot-1958-a-fk--2,62,0,,,metadata,
prot-1958-a-fk--2,62,2,,,metadata,
prot-1958-a-fk--2,62,3,,,metadata,
prot-1958-a-fk--2,63,0,,,metadata,
prot-1958-a-fk--2,63,1,,,metadata,
prot-1958-a-fk--2,63,3,,0ba23c147c1beed8,speech_start,Gustaf Elofsson
prot-1958-a-fk--2,63,4,,,metadata,
prot-1958-a-fk--2,64,0,,,metadata,
prot-1958-a-fk--2,64,2,,,metadata,
prot-1958-a-fk--2,64,3,,,metadata,
prot-1958-a-fk--2,64,4,,,metadata,
prot-1958-a-fk--2,65,0,,,metadata,
prot-1958-a-fk--2,65,1,,,metadata,
prot-1958-a-fk--2,65,3,,,metadata,
prot-1958-a-fk--2,66,0,,,metadata,
prot-1958-a-fk--2,66,2,,f0d538d10bda4e34,speech_start,Nils Aastrup
prot-1958-a-fk--2,66,2,,0ba23c147c1beed8,speech_start,Nils Aastrup
prot-1958-a-fk--2,66,3,,,metadata,
prot-1958-a-fk--2,66,4,,,metadata,
prot-1958-a-fk--2,67,0,,,metadata,
prot-1958-a-fk--2,67,1,,,metadata,
prot-1958-a-fk--2,67,3,,,metadata,
prot-1958-a-fk--2,68,0,,,metadata,
prot-1958-a-fk--2,68,2,,,metadata,
prot-1958-a-fk--2,68,3,,,metadata,
prot-1958-a-fk--2,69,0,,,metadata,
prot-1958-a-fk--2,69,1,,,metadata,
prot-1958-a-fk--2,69,3,,,metadata,
prot-1958-a-fk--2,70,0,,,metadata,
prot-1958-a-fk--2,70,3,,,metadata,
prot-1958-a-fk--2,70,4,,,metadata,
prot-1958-a-fk--2,71,5,,,metadata,
prot-1958-a-fk--2,71,10,,,metadata,
prot-1958-a-fk--2,71,11,,,metadata,
prot-1958-a-fk--2,71,12,,,metadata,
prot-1958-a-fk--2,72,0,,,metadata,
prot-1958-a-fk--2,72,1,,,metadata,
prot-1958-a-fk--2,72,3,,,metadata,
prot-1958-a-fk--2,72,4,,,metadata,
prot-1958-a-fk--2,72,6,,0ba23c147c1beed8,speech_start,Ragnar Persson
prot-1958-a-fk--2,73,0,,,metadata,
prot-1958-a-fk--2,73,1,,,metadata,
prot-1958-a-fk--2,73,3,,,metadata,
prot-1958-a-fk--2,74,0,,,metadata,
prot-1958-a-fk--2,74,2,,,metadata,
prot-1958-a-fk--2,74,3,,,metadata,
prot-1958-a-fk--2,75,0,,,metadata,
prot-1958-a-fk--2,75,1,,,metadata,
prot-1958-a-fk--2,75,3,,,metadata,
prot-1958-a-fk--2,76,0,,,metadata,
prot-1958-a-fk--2,76,2,,f0d538d10bda4e34,speech_start,Johan Sunne
prot-1958-a-fk--2,76,2,,0ba23c147c1beed8,speech_start,Johan Sunne
prot-1958-a-fk--2,76,5,,,metadata,
prot-1958-a-fk--2,76,6,,,metadata,
prot-1958-a-fk--2,77,0,,,metadata,
prot-1958-a-fk--2,77,1,,,metadata,
prot-1958-a-fk--2,77,3,,,metadata,
prot-1958-a-fk--2,78,0,,,metadata,
prot-1958-a-fk--2,78,2,,,metadata,
prot-1958-a-fk--2,78,3,,,metadata,
prot-1958-a-fk--2,79,0,,,metadata,
prot-1958-a-fk--2,79,1,,,metadata,
prot-1958-a-fk--2,79,3,,,metadata,
prot-1958-a-fk--2,80,0,,,metadata,
prot-1958-a-fk--2,80,2,,,metadata,
prot-1958-a-fk--2,80,3,,,metadata,
prot-1958-a-fk--2,80,4,,,metadata,
prot-1958-a-fk--2,81,0,,,metadata,
prot-1958-a-fk--2,81,1,,,metadata,
prot-1958-a-fk--2,81,3,,f0d538d10bda4e34,speech_start,
prot-1958-a-fk--2,81,3,,0ba23c147c1beed8,speech_start,
prot-1958-a-fk--2,81,4,,,metadata,
prot-1958-a-fk--2,82,0,,,metadata,
prot-1958-a-fk--2,82,2,,,metadata,
prot-1958-a-fk--2,82,3,,,metadata,
prot-1958-a-fk--2,83,0,,,metadata,
prot-1958-a-fk--2,83,1,,,metadata,
prot-1958-a-fk--2,83,3,,,metadata,
prot-1958-a-fk--2,84,0,,,metadata,
prot-1958-a-fk--2,84,2,,,metadata,
prot-1958-a-fk--2,84,3,,,metadata,
prot-1958-a-fk--2,85,0,,,metadata,
prot-1958-a-fk--2,85,1,,,metadata,
prot-1958-a-fk--2,85,3,,f0d538d10bda4e34,speech_start,Gunnar Edström
prot-1958-a-fk--2,85,3,,0ba23c147c1beed8,speech_start,Gunnar Edström
prot-1958-a-fk--2,85,4,,,metadata,
prot-1958-a-fk--2,86,0,,,metadata,
prot-1958-a-fk--2,86,2,,,metadata,
prot-1958-a-fk--2,86,3,,,metadata,
prot-1958-a-fk--2,87,0,,,metadata,
prot-1958-a-fk--2,87,1,,,metadata,
prot-1958-a-fk--2,87,5,,,metadata,
prot-1958-a-fk--2,88,0,,,metadata,
prot-1958-a-fk--2,88,2,,,metadata,
prot-1958-a-fk--2,88,3,,,metadata,
prot-1958-a-fk--2,89,0,,,metadata,
prot-1958-a-fk--2,89,1,,,metadata,
prot-1958-a-fk--2,89,3,,f0d538d10bda4e34,speech_start,Axel Mannerskantz
prot-1958-a-fk--2,89,3,,0ba23c147c1beed8,speech_start,Axel Mannerskantz
prot-1958-a-fk--2,89,4,,,metadata,
prot-1958-a-fk--2,90,0,,,metadata,
prot-1958-a-fk--2,90,2,,,metadata,
prot-1958-a-fk--2,91,0,,,metadata,
prot-1958-a-fk--2,91,1,,,metadata,
prot-1958-a-fk--2,91,3,,,metadata,
prot-1958-a-fk--2,92,0,,,metadata,
prot-1958-a-fk--2,92,2,,,metadata,
prot-1958-a-fk--2,92,3,,,metadata,
prot-1958-a-fk--2,93,0,,,metadata,
prot-1958-a-fk--2,93,1,,,metadata,
prot-1958-a-fk--2,93,3,,,metadata,
prot-1958-a-fk--2,94,0,,,metadata,
prot-1958-a-fk--2,94,3,,,metadata,
prot-1958-a-fk--2,94,4,,,metadata,
prot-1958-a-fk--2,95,0,,,metadata,
prot-1958-a-fk--2,95,1,,,metadata,
prot-1958-a-fk--2,95,6,,,metadata,
prot-1958-a-fk--2,96,0,,,metadata,
prot-1958-a-fk--2,96,2,,,metadata,
prot-1958-a-fk--2,96,3,,,metadata,
prot-1958-a-fk--2,96,4,,,metadata,
prot-1958-a-fk--2,96,5,,,metadata,
prot-1958-a-fk--2,97,0,,,metadata,
