protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1958-b-fk--4,0,2,-1,,metadata,,
prot-1958-b-fk--4,0,4,-1,,metadata,,
prot-1958-b-fk--4,0,5,-1,,metadata,,
prot-1958-b-fk--4,0,14,-1,,metadata,,
prot-1958-b-fk--4,1,0,-1,,metadata,,
prot-1958-b-fk--4,2,0,-1,,metadata,,
prot-1958-b-fk--4,2,1,-1,,metadata,,
prot-1958-b-fk--4,2,2,-1,,metadata,,
prot-1958-b-fk--4,2,3,-1,,metadata,,
prot-1958-b-fk--4,3,0,-1,,metadata,,
prot-1958-b-fk--4,3,1,-1,,metadata,,
prot-1958-b-fk--4,3,7,-1,,metadata,,
prot-1958-b-fk--4,4,0,-1,,metadata,,
prot-1958-b-fk--4,4,5,-1,,metadata,,
prot-1958-b-fk--4,5,0,-1,,metadata,,
prot-1958-b-fk--4,5,1,-1,,metadata,,
prot-1958-b-fk--4,5,5,0,f0d538d10bda4e34,speech_start,per_bergman_132698,prot-1958-b-fk--4-per_bergman_132698--1
prot-1958-b-fk--4,5,5,0,0ba23c147c1beed8,speech_start,per_bergman_132698,prot-1958-b-fk--4-per_bergman_132698--2
prot-1958-b-fk--4,6,0,-1,,metadata,,
prot-1958-b-fk--4,6,1,-1,,metadata,,
prot-1958-b-fk--4,6,8,0,f0d538d10bda4e34,speech_start,per_bergman_132698,prot-1958-b-fk--4-per_bergman_132698--3
prot-1958-b-fk--4,6,8,0,0ba23c147c1beed8,speech_start,per_bergman_132698,prot-1958-b-fk--4-per_bergman_132698--4
prot-1958-b-fk--4,7,0,-1,,metadata,,
prot-1958-b-fk--4,7,1,-1,,metadata,,
prot-1958-b-fk--4,7,3,-1,,metadata,,
prot-1958-b-fk--4,8,0,-1,,metadata,,
prot-1958-b-fk--4,8,1,-1,,metadata,,
prot-1958-b-fk--4,8,4,-1,,metadata,,
prot-1958-b-fk--4,8,6,0,f0d538d10bda4e34,speech_start,gunnar_edstrom_4b2aba,prot-1958-b-fk--4-gunnar_edstrom_4b2aba--1
prot-1958-b-fk--4,8,6,0,0ba23c147c1beed8,speech_start,gunnar_edstrom_4b2aba,prot-1958-b-fk--4-gunnar_edstrom_4b2aba--2
prot-1958-b-fk--4,9,0,-1,,metadata,,
prot-1958-b-fk--4,9,1,-1,,metadata,,
prot-1958-b-fk--4,9,6,-1,,metadata,,
prot-1958-b-fk--4,10,0,-1,,metadata,,
prot-1958-b-fk--4,11,4,-1,,metadata,,
prot-1958-b-fk--4,11,9,-1,,metadata,,
prot-1958-b-fk--4,12,0,-1,,metadata,,
prot-1958-b-fk--4,12,1,-1,,metadata,,
prot-1958-b-fk--4,12,2,-1,,metadata,,
prot-1958-b-fk--4,12,3,-1,,metadata,,
prot-1958-b-fk--4,12,11,-1,,metadata,,
prot-1958-b-fk--4,12,12,-1,,metadata,,
prot-1958-b-fk--4,12,14,-1,,metadata,,
prot-1958-b-fk--4,13,0,-1,,metadata,,
prot-1958-b-fk--4,13,3,-1,,metadata,,
prot-1958-b-fk--4,13,4,-1,,metadata,,
prot-1958-b-fk--4,13,6,-1,,metadata,,
prot-1958-b-fk--4,13,11,-1,,metadata,,
prot-1958-b-fk--4,13,14,-1,,metadata,,
prot-1958-b-fk--4,13,15,-1,,metadata,,
prot-1958-b-fk--4,14,0,-1,,metadata,,
prot-1958-b-fk--4,14,1,-1,,metadata,,
prot-1958-b-fk--4,14,3,0,f0d538d10bda4e34,speech_start,torsten_andersson_397588,prot-1958-b-fk--4-torsten_andersson_397588--1
prot-1958-b-fk--4,14,4,0,f0d538d10bda4e34,speech_start,eric_holmqvist_e530b7,prot-1958-b-fk--4-eric_holmqvist_e530b7--1
prot-1958-b-fk--4,14,4,0,0ba23c147c1beed8,speech_start,eric_holmqvist_e530b7,prot-1958-b-fk--4-eric_holmqvist_e530b7--2
prot-1958-b-fk--4,14,6,-1,,metadata,,
prot-1958-b-fk--4,14,9,-1,,metadata,,
prot-1958-b-fk--4,15,0,-1,,metadata,,
prot-1958-b-fk--4,15,1,-1,,metadata,,
