protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1958-a-ak--3,0,2,-1,,metadata,,
prot-1958-a-ak--3,0,4,-1,,metadata,,
prot-1958-a-ak--3,0,5,-1,,metadata,,
prot-1958-a-ak--3,0,10,-1,,metadata,,
prot-1958-a-ak--3,1,0,-1,,metadata,,
prot-1958-a-ak--3,2,0,-1,,metadata,,
prot-1958-a-ak--3,2,1,-1,,metadata,,
prot-1958-a-ak--3,2,2,-1,,metadata,,
prot-1958-a-ak--3,2,3,-1,,metadata,,
prot-1958-a-ak--3,2,5,-1,,metadata,,
prot-1958-a-ak--3,2,7,-1,,metadata,,
prot-1958-a-ak--3,2,10,-1,,metadata,,
prot-1958-a-ak--3,2,13,-1,,metadata,,
prot-1958-a-ak--3,2,14,-1,,metadata,,
prot-1958-a-ak--3,3,0,-1,,metadata,,
prot-1958-a-ak--3,3,1,-1,,metadata,,
prot-1958-a-ak--3,3,6,-1,,metadata,,
prot-1958-a-ak--3,3,7,-1,,metadata,,
prot-1958-a-ak--3,3,13,-1,,metadata,,
prot-1958-a-ak--3,3,16,-1,,metadata,,
prot-1958-a-ak--3,4,0,-1,,metadata,,
prot-1958-a-ak--3,4,2,-1,,metadata,,
prot-1958-a-ak--3,5,0,-1,,metadata,,
prot-1958-a-ak--3,5,2,-1,,metadata,,
prot-1958-a-ak--3,6,0,-1,,metadata,,
prot-1958-a-ak--3,6,4,-1,,metadata,,
prot-1958-a-ak--3,7,0,-1,,metadata,,
prot-1958-a-ak--3,7,2,-1,,metadata,,
prot-1958-a-ak--3,7,5,-1,,metadata,,
prot-1958-a-ak--3,7,6,-1,,metadata,,
prot-1958-a-ak--3,7,7,-1,,metadata,,
prot-1958-a-ak--3,8,0,-1,,metadata,,
prot-1958-a-ak--3,8,1,-1,,metadata,,
prot-1958-a-ak--3,8,2,-1,,metadata,,
prot-1958-a-ak--3,8,5,-1,,metadata,,
prot-1958-a-ak--3,8,9,-1,,metadata,,
prot-1958-a-ak--3,8,11,-1,,metadata,,
prot-1958-a-ak--3,8,14,-1,,metadata,,
prot-1958-a-ak--3,8,15,-1,,metadata,,
prot-1958-a-ak--3,9,0,-1,,metadata,,
prot-1958-a-ak--3,9,5,-1,,metadata,,
prot-1958-a-ak--3,9,9,-1,,metadata,,
prot-1958-a-ak--3,10,0,-1,,metadata,,
prot-1958-a-ak--3,10,3,-1,,metadata,,
