protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1958-a-fk--8,0,2,-1,,metadata,,
prot-1958-a-fk--8,0,4,-1,,metadata,,
prot-1958-a-fk--8,0,5,-1,,metadata,,
prot-1958-a-fk--8,0,8,-1,,metadata,,
prot-1958-a-fk--8,0,11,-1,,metadata,,
prot-1958-a-fk--8,0,14,-1,,metadata,,
prot-1958-a-fk--8,1,0,-1,,metadata,,
prot-1958-a-fk--8,1,7,-1,,metadata,,
prot-1958-a-fk--8,1,8,-1,,metadata,,
prot-1958-a-fk--8,1,9,-1,,metadata,,
prot-1958-a-fk--8,1,10,-1,,metadata,,
prot-1958-a-fk--8,1,11,-1,,metadata,,
prot-1958-a-fk--8,1,12,-1,,metadata,,
prot-1958-a-fk--8,1,13,-1,,metadata,,
prot-1958-a-fk--8,1,14,-1,,metadata,,
prot-1958-a-fk--8,1,15,-1,,metadata,,
prot-1958-a-fk--8,1,16,-1,,metadata,,
prot-1958-a-fk--8,1,17,-1,,metadata,,
prot-1958-a-fk--8,1,18,-1,,metadata,,
prot-1958-a-fk--8,1,19,-1,,metadata,,
prot-1958-a-fk--8,1,20,-1,,metadata,,
prot-1958-a-fk--8,1,21,-1,,metadata,,
prot-1958-a-fk--8,2,0,-1,,metadata,,
prot-1958-a-fk--8,2,1,-1,,metadata,,
prot-1958-a-fk--8,2,2,-1,,metadata,,
prot-1958-a-fk--8,2,3,-1,,metadata,,
prot-1958-a-fk--8,2,8,-1,,metadata,,
prot-1958-a-fk--8,2,10,-1,,metadata,,
prot-1958-a-fk--8,3,0,-1,,metadata,,
prot-1958-a-fk--8,3,1,-1,,metadata,,
prot-1958-a-fk--8,3,6,-1,,metadata,,
prot-1958-a-fk--8,4,0,-1,,metadata,,
prot-1958-a-fk--8,4,4,-1,,metadata,,
prot-1958-a-fk--8,4,8,-1,,metadata,,
prot-1958-a-fk--8,5,0,-1,,metadata,,
prot-1958-a-fk--8,5,1,-1,,metadata,,
prot-1958-a-fk--8,5,2,-1,,metadata,,
prot-1958-a-fk--8,6,0,-1,,metadata,,
prot-1958-a-fk--8,6,1,-1,,metadata,,
prot-1958-a-fk--8,7,0,-1,,metadata,,
prot-1958-a-fk--8,7,1,-1,,metadata,,
prot-1958-a-fk--8,8,0,-1,,metadata,,
prot-1958-a-fk--8,8,1,-1,,metadata,,
prot-1958-a-fk--8,8,6,-1,,metadata,,
prot-1958-a-fk--8,8,8,0,f0d538d10bda4e34,speech_start,bengt_elmgren_b51caf,prot-1958-a-fk--8-bengt_elmgren_b51caf--1
prot-1958-a-fk--8,8,8,0,0ba23c147c1beed8,speech_start,bengt_elmgren_b51caf,prot-1958-a-fk--8-bengt_elmgren_b51caf--2
prot-1958-a-fk--8,9,0,-1,,metadata,,
prot-1958-a-fk--8,9,1,-1,,metadata,,
prot-1958-a-fk--8,9,3,-1,,metadata,,
prot-1958-a-fk--8,9,7,0,0ba23c147c1beed8,speech_start,gunnar_berg_35b16e,prot-1958-a-fk--8-gunnar_berg_35b16e--1
prot-1958-a-fk--8,10,0,-1,,metadata,,
prot-1958-a-fk--8,10,1,-1,,metadata,,
prot-1958-a-fk--8,10,5,0,0ba23c147c1beed8,speech_start,gunnar_berg_35b16e,prot-1958-a-fk--8-gunnar_berg_35b16e--2
prot-1958-a-fk--8,10,6,-1,,metadata,,
prot-1958-a-fk--8,11,0,-1,,metadata,,
prot-1958-a-fk--8,11,4,-1,,metadata,,
prot-1958-a-fk--8,11,7,-1,,metadata,,
prot-1958-a-fk--8,12,0,-1,,metadata,,
prot-1958-a-fk--8,12,1,-1,,metadata,,
prot-1958-a-fk--8,12,2,-1,,metadata,,
prot-1958-a-fk--8,12,3,-1,,metadata,,
prot-1958-a-fk--8,13,0,-1,,metadata,,
prot-1958-a-fk--8,13,9,-1,,metadata,,
prot-1958-a-fk--8,13,12,0,f0d538d10bda4e34,speech_start,ragnar_sveningsson_beca8b,prot-1958-a-fk--8-ragnar_sveningsson_beca8b--1
prot-1958-a-fk--8,13,12,0,0ba23c147c1beed8,speech_start,ragnar_sveningsson_beca8b,prot-1958-a-fk--8-ragnar_sveningsson_beca8b--2
prot-1958-a-fk--8,14,0,-1,,metadata,,
prot-1958-a-fk--8,14,2,-1,,metadata,,
prot-1958-a-fk--8,15,0,-1,,metadata,,
prot-1958-a-fk--8,15,3,0,f0d538d10bda4e34,speech_start,bengt_elmgren_b51caf,prot-1958-a-fk--8-bengt_elmgren_b51caf--3
prot-1958-a-fk--8,15,3,0,0ba23c147c1beed8,speech_start,bengt_elmgren_b51caf,prot-1958-a-fk--8-bengt_elmgren_b51caf--4
prot-1958-a-fk--8,15,4,-1,,metadata,,
prot-1958-a-fk--8,16,0,-1,,metadata,,
prot-1958-a-fk--8,16,4,-1,,metadata,,
prot-1958-a-fk--8,16,5,-1,,metadata,,
prot-1958-a-fk--8,17,0,-1,,metadata,,
prot-1958-a-fk--8,17,2,0,f0d538d10bda4e34,speech_start,ragnar_sveningsson_beca8b,prot-1958-a-fk--8-ragnar_sveningsson_beca8b--3
prot-1958-a-fk--8,17,2,0,0ba23c147c1beed8,speech_start,ragnar_sveningsson_beca8b,prot-1958-a-fk--8-ragnar_sveningsson_beca8b--4
prot-1958-a-fk--8,17,4,-1,,metadata,,
prot-1958-a-fk--8,18,0,-1,,metadata,,
prot-1958-a-fk--8,18,5,-1,,metadata,,
prot-1958-a-fk--8,18,7,-1,,metadata,,
prot-1958-a-fk--8,18,10,-1,,metadata,,
prot-1958-a-fk--8,18,11,0,f0d538d10bda4e34,speech_start,sven_ohlon_a527b9,prot-1958-a-fk--8-sven_ohlon_a527b9--1
prot-1958-a-fk--8,18,11,0,0ba23c147c1beed8,speech_start,sven_ohlon_a527b9,prot-1958-a-fk--8-sven_ohlon_a527b9--2
prot-1958-a-fk--8,19,0,-1,,metadata,,
prot-1958-a-fk--8,19,3,-1,,metadata,,
prot-1958-a-fk--8,20,0,-1,,metadata,,
prot-1958-a-fk--8,20,2,-1,,metadata,,
prot-1958-a-fk--8,21,0,-1,,metadata,,
prot-1958-a-fk--8,21,3,0,0ba23c147c1beed8,speech_start,torsten_andersson_397588,prot-1958-a-fk--8-torsten_andersson_397588--1
prot-1958-a-fk--8,21,4,-1,,metadata,,
prot-1958-a-fk--8,22,0,-1,,metadata,,
prot-1958-a-fk--8,22,2,-1,,metadata,,
prot-1958-a-fk--8,22,5,0,f0d538d10bda4e34,speech_start,sven_ohlon_a527b9,prot-1958-a-fk--8-sven_ohlon_a527b9--3
prot-1958-a-fk--8,22,5,0,0ba23c147c1beed8,speech_start,sven_ohlon_a527b9,prot-1958-a-fk--8-sven_ohlon_a527b9--4
prot-1958-a-fk--8,23,0,-1,,metadata,,
prot-1958-a-fk--8,23,4,-1,,metadata,,
prot-1958-a-fk--8,24,0,-1,,metadata,,
prot-1958-a-fk--8,24,2,0,0ba23c147c1beed8,speech_start,torsten_andersson_397588,prot-1958-a-fk--8-torsten_andersson_397588--2
