protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1958-b-ak--5,0,1,-1,,metadata,,
prot-1958-b-ak--5,0,2,-1,,metadata,,
prot-1958-b-ak--5,0,3,-1,,metadata,,
prot-1958-b-ak--5,0,5,-1,,metadata,,
prot-1958-b-ak--5,0,6,-1,,metadata,,
prot-1958-b-ak--5,0,7,-1,,metadata,,
prot-1958-b-ak--5,0,9,-1,,metadata,,
prot-1958-b-ak--5,0,11,-1,,metadata,,
prot-1958-b-ak--5,0,13,-1,,metadata,,
prot-1958-b-ak--5,0,14,-1,,metadata,,
prot-1958-b-ak--5,0,15,-1,,metadata,,
prot-1958-b-ak--5,0,16,-1,,metadata,,
prot-1958-b-ak--5,0,17,-1,,metadata,,
prot-1958-b-ak--5,0,18,-1,,metadata,,
prot-1958-b-ak--5,1,0,-1,,metadata,,
prot-1958-b-ak--5,2,0,-1,,metadata,,
prot-1958-b-ak--5,2,2,-1,,metadata,,
prot-1958-b-ak--5,2,5,-1,,metadata,,
prot-1958-b-ak--5,2,9,-1,,metadata,,
prot-1958-b-ak--5,3,0,-1,,metadata,,
prot-1958-b-ak--5,3,3,-1,,metadata,,
prot-1958-b-ak--5,3,4,-1,,metadata,,
prot-1958-b-ak--5,3,5,-1,,metadata,,
prot-1958-b-ak--5,3,6,-1,,metadata,,
prot-1958-b-ak--5,3,7,-1,,metadata,,
prot-1958-b-ak--5,3,8,-1,,metadata,,
prot-1958-b-ak--5,4,0,-1,,metadata,,
prot-1958-b-ak--5,4,1,-1,,metadata,,
prot-1958-b-ak--5,4,2,-1,,metadata,,
prot-1958-b-ak--5,4,4,-1,,metadata,,
prot-1958-b-ak--5,4,6,-1,,metadata,,
prot-1958-b-ak--5,4,11,-1,,metadata,,
prot-1958-b-ak--5,5,0,-1,,metadata,,
prot-1958-b-ak--5,5,1,-1,,metadata,,
prot-1958-b-ak--5,5,3,-1,,metadata,,
prot-1958-b-ak--5,5,6,-1,,metadata,,
prot-1958-b-ak--5,5,10,-1,,metadata,,
prot-1958-b-ak--5,6,0,-1,,metadata,,
prot-1958-b-ak--5,6,1,-1,,metadata,,
prot-1958-b-ak--5,6,3,-1,,metadata,,
prot-1958-b-ak--5,6,4,0,f0d538d10bda4e34,speech_start,,prot-1958-b-ak--5-unk-6-4-0
prot-1958-b-ak--5,6,4,0,0ba23c147c1beed8,speech_start,,prot-1958-b-ak--5-unk-6-4-0
prot-1958-b-ak--5,7,0,-1,,metadata,,
prot-1958-b-ak--5,7,1,-1,,metadata,,
prot-1958-b-ak--5,7,3,-1,,metadata,,
prot-1958-b-ak--5,7,6,-1,,metadata,,
