protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1958-a-ak--13,0,1,-1,,metadata,,
prot-1958-a-ak--13,0,3,-1,,metadata,,
prot-1958-a-ak--13,0,5,-1,,metadata,,
prot-1958-a-ak--13,0,6,-1,,metadata,,
prot-1958-a-ak--13,0,7,-1,,metadata,,
prot-1958-a-ak--13,0,9,-1,,metadata,,
prot-1958-a-ak--13,1,0,-1,,metadata,,
prot-1958-a-ak--13,1,3,-1,,metadata,,
prot-1958-a-ak--13,1,5,-1,,metadata,,
prot-1958-a-ak--13,1,7,-1,,metadata,,
prot-1958-a-ak--13,1,8,-1,,metadata,,
prot-1958-a-ak--13,1,9,-1,,metadata,,
prot-1958-a-ak--13,1,10,-1,,metadata,,
prot-1958-a-ak--13,1,11,-1,,metadata,,
prot-1958-a-ak--13,1,12,-1,,metadata,,
prot-1958-a-ak--13,1,13,-1,,metadata,,
prot-1958-a-ak--13,1,14,-1,,metadata,,
prot-1958-a-ak--13,1,15,-1,,metadata,,
prot-1958-a-ak--13,1,16,-1,,metadata,,
prot-1958-a-ak--13,1,17,-1,,metadata,,
prot-1958-a-ak--13,1,18,-1,,metadata,,
prot-1958-a-ak--13,1,19,-1,,metadata,,
prot-1958-a-ak--13,1,20,-1,,metadata,,
prot-1958-a-ak--13,1,21,-1,,metadata,,
prot-1958-a-ak--13,2,0,-1,,metadata,,
prot-1958-a-ak--13,2,1,-1,,metadata,,
prot-1958-a-ak--13,2,2,-1,,metadata,,
prot-1958-a-ak--13,2,13,-1,,metadata,,
prot-1958-a-ak--13,2,14,-1,,metadata,,
prot-1958-a-ak--13,3,0,-1,,metadata,,
prot-1958-a-ak--13,3,2,-1,,metadata,,
prot-1958-a-ak--13,3,3,-1,,metadata,,
prot-1958-a-ak--13,3,8,-1,,metadata,,
prot-1958-a-ak--13,3,10,-1,,metadata,,
prot-1958-a-ak--13,3,12,-1,,metadata,,
prot-1958-a-ak--13,3,13,-1,,metadata,,
prot-1958-a-ak--13,3,14,-1,,metadata,,
prot-1958-a-ak--13,3,15,-1,,metadata,,
prot-1958-a-ak--13,3,16,-1,,metadata,,
prot-1958-a-ak--13,3,17,-1,,metadata,,
prot-1958-a-ak--13,3,19,-1,,metadata,,
prot-1958-a-ak--13,3,21,-1,,metadata,,
prot-1958-a-ak--13,3,25,-1,,metadata,,
prot-1958-a-ak--13,4,0,-1,,metadata,,
prot-1958-a-ak--13,4,9,-1,,metadata,,
prot-1958-a-ak--13,4,10,-1,,metadata,,
prot-1958-a-ak--13,4,11,-1,,metadata,,
prot-1958-a-ak--13,4,12,-1,,metadata,,
prot-1958-a-ak--13,5,0,-1,,metadata,,
prot-1958-a-ak--13,5,1,-1,,metadata,,
prot-1958-a-ak--13,6,0,-1,,metadata,,
prot-1958-a-ak--13,6,1,-1,,metadata,,
