,filename,pattern,txt,person
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr SJÖDAHL (s):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr SPETZ (fp):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr MÖLLER (s):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr ELOFSSON, GUSTAF, (cp):",
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr ÖHMAN (k):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr EWERLÖF (h):,Elsa Ewerlöf
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr BENGTSON (cp):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr SJÖDAHL (s):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr BENGTSON (cp):,
1,prot-1958-b-fk--5,0ba23c147c1beed8,Herr MÖLLER (s):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr SJÖDAHL (s):,
1,prot-1958-b-fk--5,0ba23c147c1beed8,Herr BENGTSON (cp):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr KRONSTRAND (fp):,
1,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr NILSSON, YNGVE, (h):",Torsten Nilsson
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr SJÖDAHL (s):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr JOHANSSON, ANDERS, (fp):",Olof Johansson
1,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr ELOFSSON, GUSTAF, (cp):",
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr BENGTSON (cp):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr OSVALD (fp):,
1,prot-1958-b-fk--5,0ba23c147c1beed8,Herr SPETZ (fp):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr NILSSON, YNGVE, (h):",Torsten Nilsson
1,prot-1958-b-fk--5,0ba23c147c1beed8,Herr SPETZ (fp):,
2,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr NILSSON, YNGVE, (h):",Torsten Nilsson
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr ELOFSSON, GUSTAF, (cp):",
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr PERSSON, HELMER, (k):",Sven Persson
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr ESKILSSON (h):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr HERMANSSON (cp):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr ANDERBERG (s):,
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr LARSSON, SIGFRID, (cp):",Martin Larsson
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr JONSSON (s):,Sigfrid Jonsson
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr HANSSON, NILS, (fp):",Stig F. Hansson
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr SVEDBERG, LAGE, (s):",Ellen Svedberg
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr CARLSSON, GEORG, (cp):",Henning Carlsson
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr OHLSSON, EBBE, (h):",
0,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr BERGH, RAGNAR, (h):",
1,prot-1958-b-fk--5,0ba23c147c1beed8,"Herr ANDERSSON, BIRGER, (s):",Thure Andersson
0,prot-1958-b-fk--5,0ba23c147c1beed8,Herr OSVALD (fp):,
