,filename,pattern,txt,person
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr AHLBERG (h):,Ernst Ahlberg
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr SENANDER (k):,Knut Senander
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr CASSEL (h):,Leif Cassel
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr SEHLSTEDT (s):,Ossian Sehlstedt
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Fru EKENDAHL (s):,Sigrid Ekendahl
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr HJALMARSON (h):,Jarl Hjalmarson
0,prot-1958-a-ak--17-01,8f6bb79aaba3167f,herr statsrådet STRÄNG: Herr talman,
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr OHLIN (fp):,Bertil Ohlin
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr DICKSON (h):,James Dickson
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr LUNDBERG (s):,John Lundberg
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr HECKSCHER (h):,Gunnar Heckscher
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr SKÖLD (s):,Per Edvin Sköld
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr KÖNIGSON (fp):,Ture Königson
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr MELLQVIST (s):,Sven Mellqvist
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Fru THORSSON (s):,Inga Thorsson
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr NELANDER (fp):,Eric Nelander
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr NIHLFORS (fp):,Folke Nihlfors
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr STENBERG (fp):,Nils Stenberg
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr LUNDQVIST (s):,Artur Lundqvist
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr CARBELL (s):,Erland Carbell
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr ALEMYR (s):,Stig Alemyr
0,prot-1958-a-ak--17-01,0ba23c147c1beed8,Herr HENNINGSSON (s):,Einar Henningsson
