protocol_id,page,cb_ix,tb_ix,pattern,segmentation,who,id
prot-1958-b-fk--2,0,2,-1,,metadata,,
prot-1958-b-fk--2,0,4,-1,,metadata,,
prot-1958-b-fk--2,0,5,-1,,metadata,,
prot-1958-b-fk--2,0,7,-1,,metadata,,
prot-1958-b-fk--2,2,0,-1,,metadata,,
prot-1958-b-fk--2,2,1,-1,,metadata,,
prot-1958-b-fk--2,2,10,-1,,metadata,,
prot-1958-b-fk--2,2,11,-1,,metadata,,
prot-1958-b-fk--2,3,0,-1,,metadata,,
prot-1958-b-fk--2,3,2,-1,,metadata,,
prot-1958-b-fk--2,3,5,-1,,metadata,,
prot-1958-b-fk--2,4,0,-1,,metadata,,
prot-1958-b-fk--2,4,1,-1,,metadata,,
prot-1958-b-fk--2,4,2,-1,,metadata,,
prot-1958-b-fk--2,4,3,-1,,metadata,,
prot-1958-b-fk--2,4,4,-1,,metadata,,
prot-1958-b-fk--2,4,6,0,f0d538d10bda4e34,speech_start,knut_ewerlof_e8ba61,prot-1958-b-fk--2-knut_ewerlof_e8ba61--1
prot-1958-b-fk--2,4,6,0,0ba23c147c1beed8,speech_start,knut_ewerlof_e8ba61,prot-1958-b-fk--2-knut_ewerlof_e8ba61--2
prot-1958-b-fk--2,5,0,-1,,metadata,,
prot-1958-b-fk--2,5,1,-1,,metadata,,
prot-1958-b-fk--2,5,3,-1,,metadata,,
prot-1958-b-fk--2,6,0,-1,,metadata,,
prot-1958-b-fk--2,6,2,-1,,metadata,,
prot-1958-b-fk--2,6,3,-1,,metadata,,
prot-1958-b-fk--2,7,0,-1,,metadata,,
prot-1958-b-fk--2,7,1,-1,,metadata,,
prot-1958-b-fk--2,7,3,-1,,metadata,,
prot-1958-b-fk--2,8,0,-1,,metadata,,
prot-1958-b-fk--2,8,2,-1,,metadata,,
prot-1958-b-fk--2,8,3,-1,,metadata,,
prot-1958-b-fk--2,9,0,-1,,metadata,,
prot-1958-b-fk--2,9,1,-1,,metadata,,
prot-1958-b-fk--2,9,5,0,f0d538d10bda4e34,speech_start,sven_ohlon_a527b9,prot-1958-b-fk--2-sven_ohlon_a527b9--1
prot-1958-b-fk--2,9,5,0,0ba23c147c1beed8,speech_start,sven_ohlon_a527b9,prot-1958-b-fk--2-sven_ohlon_a527b9--2
prot-1958-b-fk--2,9,6,-1,,metadata,,
prot-1958-b-fk--2,10,0,-1,,metadata,,
prot-1958-b-fk--2,10,2,-1,,metadata,,
prot-1958-b-fk--2,10,3,-1,,metadata,,
prot-1958-b-fk--2,11,0,-1,,metadata,,
prot-1958-b-fk--2,11,1,-1,,metadata,,
prot-1958-b-fk--2,11,2,-1,,metadata,,
prot-1958-b-fk--2,11,4,-1,,metadata,,
prot-1958-b-fk--2,12,0,-1,,metadata,,
prot-1958-b-fk--2,12,2,-1,,metadata,,
prot-1958-b-fk--2,12,3,-1,,metadata,,
prot-1958-b-fk--2,13,0,-1,,metadata,,
prot-1958-b-fk--2,13,1,-1,,metadata,,
prot-1958-b-fk--2,13,3,-1,,metadata,,
prot-1958-b-fk--2,14,0,-1,,metadata,,
prot-1958-b-fk--2,14,2,-1,,metadata,,
prot-1958-b-fk--2,15,0,-1,,metadata,,
prot-1958-b-fk--2,15,1,-1,,metadata,,
prot-1958-b-fk--2,15,2,-1,,metadata,,
prot-1958-b-fk--2,15,4,-1,,metadata,,
prot-1958-b-fk--2,15,6,0,f0d538d10bda4e34,speech_start,,prot-1958-b-fk--2-unk--1
prot-1958-b-fk--2,15,6,0,0ba23c147c1beed8,speech_start,,prot-1958-b-fk--2-unk--2
prot-1958-b-fk--2,16,0,-1,,metadata,,
prot-1958-b-fk--2,16,2,-1,,metadata,,
prot-1958-b-fk--2,16,3,-1,,metadata,,
prot-1958-b-fk--2,16,4,-1,,metadata,,
prot-1958-b-fk--2,17,0,-1,,metadata,,
prot-1958-b-fk--2,17,1,-1,,metadata,,
prot-1958-b-fk--2,17,3,-1,,metadata,,
prot-1958-b-fk--2,18,0,-1,,metadata,,
prot-1958-b-fk--2,18,2,-1,,metadata,,
prot-1958-b-fk--2,18,3,-1,,metadata,,
prot-1958-b-fk--2,19,0,-1,,metadata,,
prot-1958-b-fk--2,19,1,-1,,metadata,,
prot-1958-b-fk--2,19,3,-1,,metadata,,
prot-1958-b-fk--2,20,0,-1,,metadata,,
prot-1958-b-fk--2,20,4,-1,,metadata,,
prot-1958-b-fk--2,20,5,-1,,metadata,,
prot-1958-b-fk--2,20,7,0,f0d538d10bda4e34,speech_start,axel_strand_c798f7,prot-1958-b-fk--2-axel_strand_c798f7--1
prot-1958-b-fk--2,21,0,-1,,metadata,,
prot-1958-b-fk--2,21,1,-1,,metadata,,
prot-1958-b-fk--2,21,3,-1,,metadata,,
